Date,SHRIRAMFIN.NS,BAJAJHLDNG.NS,CHOLAFIN.NS,BAJAJFINSV.NS,BAJFINANCE.NS,INDUSINDBK.NS,HINDALCO.NS,COALINDIA.NS,HDFCBANK.NS,SUNPHARMA.NS,ZOMATO.NS,AXISBANK.NS,JSWSTEEL.NS,ICICIGI.NS,NAUKRI.NS,NESTLEIND.NS,RELIANCE.NS,INDIGO.NS,BHARTIARTL.NS,ICICIBANK.NS,WIPRO.NS,POWERGRID.NS,TITAN.NS,ATGL.NS,SHREECEM.NS,ADANIPORTS.NS,SBILIFE.NS,DRREDDY.NS,TATACONSUM.NS,INFY.NS,BRITANNIA.NS,ZYDUSLIFE.NS,ADANIENT.NS,HAL.NS,ADANIENSOL.NS,LODHA.NS,TCS.NS,JINDALSTEL.NS,ITC.NS,TATASTEEL.NS,HINDUNILVR.NS,HDFCLIFE.NS,BANKBARODA.NS,PFC.NS,DMART.NS,SBIN.NS,GODREJCP.NS,UNITDSPR.NS,UNIONBANK.NS,KOTAKBANK.NS,ADANIPOWER.NS,BOSCHLTD.NS,HCLTECH.NS,MARUTI.NS,AMBUJACEM.NS,NTPC.NS,LT.NS,ASIANPAINT.NS,RECLTD.NS,APOLLOHOSP.NS,PIDILITIND.NS,ICICIPRULI.NS,TORNTPHARM.NS,PNB.NS,BEL.NS,TECHM.NS,LICI.NS,CIPLA.NS,NHPC.NS,JIOFIN.NS,TATAMOTORS.NS,DABUR.NS,ONGC.NS,IRFC.NS,DIVISLAB.NS,GAIL.NS,LTIM.NS,IRCTC.NS,ADANIGREEN.NS,VEDL.NS,EICHERMOT.NS,CANBK.NS,IOC.NS,GRASIM.NS,TVSMOTOR.NS,HEROMOTOCO.NS,MOTHERSON.NS,DLF.NS,BPCL.NS,JSWENERGY.NS,BAJAJ-AUTO.NS,M&M.NS,TRENT.NS,TATAPOWER.NS,ABB.NS,SIEMENS.NS,BHEL.NS,ULTRACEMCO.NS,HAVELLS.NS,VBL.NS
5/9/2024,649.0999756,10895.7002,1533.599976,1864.949951,7244.899902,1422.900024,669.9500122,497,1645.449951,1826.5,254.8500061,1180.550049,925.4500122,2255.449951,7475,2504.899902,1492.974976,4828.549805,1547.199951,1235.949951,262.4249878,331.25,3722.850098,844,25662.25,1465.550049,1907.849976,1339.150024,1188.650024,1933.150024,5850,1115.150024,3015.350098,4792.450195,1007.450012,1207.699951,4475.950195,950.5,511.2000122,151.7200012,2838.449951,751.8499756,243.8500061,558.25,5308.149902,818.75,1457.699951,1485.00,122.9800034,1777.949951,643.8499756,33720.75,1790.550049,12298.59961,631.8499756,403.25,3624.149902,3238.25,630.5999756,6934.299805,3209.199951,758.0499878,3442.5,113.4000015,290.6000061,1639.5,1069.300049,1627.75,98.20999908,345.3500061,1069.150024,644.7999878,311.3999939,173.4799957,5120.899902,228.1199951,6149.299805,945.25,1890.300049,466.7000122,4800.100098,108.1999969,181.3399963,2741.600098,2761.699951,5734.200195,193.1900024,841.6500244,360.7000122,714.4500122,10855.75,2723.100098,7167.649902,420.8999939,7650.100098,6686.200195,273.5499878,11542.65039,1879.449951,602.1799927
6/9/2024,647.1300049,10693.40039,1511.349976,1857.150024,7317.149902,1409.349976,667.0999756,488.5499878,1636.949951,1824.550049,259.9500122,1158.75,932.7999878,2261.699951,7424.899902,2503.199951,1464.824951,4783.700195,1539.25,1208.150024,260.2999878,329.7999878,3695.5,826.75,25610.44922,1442.400024,1896.300049,1333.430054,1173.849976,1901.849976,5843.549805,1100,2975.449951,4703.450195,985.3499756,1186.849976,4456.75,953.9500122,501.7000122,151.2200012,2838.949951,738.4000244,235.8500061,545.2999878,5303.450195,782.5,1443.449951,1461.70,121.1999969,1764.150024,634.7000122,32357.30078,1756.099976,12186.15039,623.25,394.7999878,3574.75,3273.699951,607.4500122,6906.799805,3233.699951,750.6500244,3416.699951,110,283.6000061,1623.25,1038.900024,1611.050049,96.08999634,336.8500061,1049.349976,644.4000244,308.7999878,169.8500061,5137.799805,222.8200073,6165.399902,936.5,1863.300049,459.7999878,4752.5,103.3799973,176.6399994,2692.850098,2752.300049,5743.75,187.8300018,814.25,352.1499939,709.5499878,10830.09961,2698.100098,7103.549805,417,7516.399902,6614.350098,263.7999878,11432.84961,1872.349976,597.2999878
9/9/2024,663.1400146,10357.09961,1538.25,1860.449951,7347.450195,1428.099976,658.5499878,484.4500122,1646.5,1821.849976,263.2000122,1170.849976,934.25,2232.399902,7418.600098,2516.75,1462.449951,4808.5,1542.650024,1235,257.4249878,328.5499878,3684.550049,814.75,25798.59961,1435.900024,1901.75,1331.180054,1192.050049,1894.650024,5939.450195,1104.150024,2964.149902,4656.850098,1007.049988,1193.300049,4449.549805,945.7999878,511.75,149.4700012,2921.800049,735.7999878,235.5500031,523.5999756,5361.399902,784.25,1492.050049,1504.05,120.0800018,1790.150024,635.2000122,33105.69922,1746.75,12145.75,630.1500244,389.8500061,3578.300049,3280.75,590.0499878,6860.700195,3273.949951,758.1500244,3431.100098,109.6299973,281.5499878,1579.199951,1029.300049,1620.150024,94.87000275,341.7000122,1038.699951,662.3499756,298.8999939,168.3300018,5173.5,217.75,6146.600098,927,1865.75,460.25,4747.350098,104.0199966,175.3399963,2710.350098,2765.100098,5745.299805,187.3600006,826.75,347.7999878,730.75,10847.59961,2708.850098,7136.649902,417.8500061,7600.899902,6558.25,262.0499878,11494.34961,1892.400024,610.3400269
10/9/2024,652.0100098,10343.84961,1507.599976,1824.5,7241.850098,1435.550049,659.5,491.1000061,1650.349976,1836.349976,267.7000122,1187.199951,938.75,2161.100098,7476.700195,2535.5,1461.525024,4831.850098,1577.849976,1237.300049,262.875,334.1499939,3727.399902,813.5499878,25725.15039,1453.400024,1853.449951,1330.079956,1204.150024,1912.300049,5969.899902,1113.199951,2986.399902,4685.399902,1014,1187.800049,4507.850098,962,513.5999756,149.4199982,2898.600098,702.9000244,235.6999969,510.75,5344.399902,782.6500244,1503.050049,1508.20,121.1800003,1791.599976,637.0499878,33534,1779.099976,12263.40039,627.0499878,396.2999878,3596.149902,3295.050049,577.1500244,6921.549805,3231.449951,746,3426.149902,109.5899963,285.75,1607.400024,1032.150024,1632,95.05000305,351.5,1035.800049,665.25,295.6000061,169.75,5426.450195,219.9299927,6343.350098,930.0999756,1849.699951,440,4737.200195,103.6100006,175.5500031,2702.550049,2755,5669.700195,189.6000061,829.7999878,345.9500122,744.2000122,10987.75,2690,7137.950195,445.3500061,7535.700195,6582.899902,264.5,11541.0498,1922.449951,608
11/9/2024,655.9799805,10314.65039,1521.449951,1833.150024,7345.549805,1421.199951,647.7000122,483.9500122,1643.900024,1845.699951,271.75,1186.099976,927.75,2129.949951,7669.75,2526.850098,1451.5,4900.399902,1577.800049,1236.349976,257.1749878,333.2000122,3711.100098,804.7999878,25614.09961,1430.599976,1859.150024,1322.5,1204.400024,1910.150024,6008.649902,1112.599976,2937.850098,4598.75,998.0999756,1197.800049,4479.350098,966.9000244,514.3499756,148.1699982,2904.149902,700.1500244,232.8000031,501.3999939,5299.100098,768.5999756,1499.949951,1523.30,117.5599976,1789.25,627.2000122,33209.60156,1778.75,12242.59961,623,389.6499939,3536.949951,3367.449951,562.75,6900.25,3254.300049,750.9000244,3435.550049,107.4599991,288.0499878,1602.599976,1013.700012,1628.349976,94.37999725,344.2999878,976.2999878,663.9000244,285.2999878,165.8800049,5439.299805,217.1900024,6299.299805,923.25,1814.449951,425.7999878,4726.649902,101.75,169.7400055,2681.149902,2759.649902,5654.450195,183.8399963,824,340.25,741.7999878,11420.75,2654.25,7148.850098,435.6499939,7568.950195,6592.700195,258.75,11487.4502,1957.599976,627.6599731
12/9/2024,680.1500244,10393.7998,1575.550049,1854.849976,7428.299805,1443.349976,676.2000122,495.6499939,1666.599976,1865.400024,283.8999939,1203.349976,954.7999878,2122.449951,7788.600098,2527.850098,1479.800049,4994.649902,1646.75,1252.150024,265.0249939,338.2000122,3764.25,805.7999878,26019.65039,1472.599976,1875.949951,1336.77002,1222.75,1950.449951,6109.25,1120.099976,2991,4641.700195,1008.200012,1197.050049,4517.700195,1004.650024,519.5,151.7400055,2956.399902,714.5499878,237.1000061,506.2999878,5238.549805,787.75,1513.449951,1529.20,118.2099991,1827.449951,651.0999756,34113.89844,1807.599976,12400.84961,628.1500244,404.8500061,3622,3383.25,572.7999878,7061.799805,3269.649902,755.6500244,3461.449951,108.7200012,291.7000122,1643.25,1031.599976,1657.25,95.30000305,349.7999878,986.1500244,664.75,294.0499878,167.0200043,5482.799805,220.6399994,6392.350098,931.3499756,1811.900024,441.7000122,4875,103.9899979,173.2599945,2757.100098,2822.850098,5803.149902,188.8500061,835.9000244,344.2999878,760.0999756,11723.5,2740.899902,7210.5,439.8999939,7720.200195,6654.399902,266,11710.25,1996.400024,645.5999756
13-09-2024,673.6500244,10371.2998,1574.5,1894.449951,7598.5,1464.050049,673.25,490.25,1665.949951,1853.75,272.8999939,1217.449951,954.5499878,2109.25,7729.049805,2531.399902,1472.625,4942.350098,1634.449951,1250.349976,275.2999878,337.25,3767,800.75,25883.09961,1452.099976,1846.5,1332.140015,1210.300049,1944.099976,6133.100098,1118.550049,2968.350098,4644.950195,983.2999878,1230.199951,4522.600098,1031.099976,513.8499756,153.4900055,2932.949951,705.4000244,239.4499969,499.5,5187.049805,790.8499756,1491.300049,1523.35,120.1900024,1820.349976,633.4500122,34343.14844,1812.800049,12316.0498,629.5999756,401.3999939,3613,3358.050049,567.7000122,7019.149902,3310,755.25,3451.699951,111.1100006,289.9500122,1656.050049,1034.150024,1659.699951,94.27999878,351.8999939,992.0999756,660.9000244,291.4500122,167.25,5498.649902,218.8699951,6416.200195,936.9000244,1788.199951,454.0499878,4858.299805,106.3899994,173.1900024,2784.350098,2828.649902,5795.799805,190.4900055,863.5999756,342.2999878,768.25,11737.15039,2739.100098,7233.149902,441.7999878,7684.399902,6710.25,264.2999878,11717.9502,1988.050049,646.6500244
16-09-2024,683.789978,10400,1564.75,1857.599976,7345.75,1470.199951,685.1500244,493.25,1670.949951,1862.949951,277.7000122,1231.050049,971,2094.899902,7903.799805,2549.600098,1471.349976,4947.100098,1635.449951,1262.849976,275.9500122,338.25,3740.649902,806.75,25619.40039,1440.699951,1821.25,1329.420044,1218.5,1950.25,6063,1115.849976,2984.899902,4597.350098,980.5,1276,4513.25,1043.099976,511.1000061,154.2100067,2867.100098,701.3499756,239.1499939,491.0499878,5204.799805,785.5499878,1456.349976,1547.25,123.2099991,1831.300049,665.9500122,34037,1811.849976,12289,627.2999878,411.1000061,3662.25,3335.800049,560.7000122,7031.350098,3304.75,749.9000244,3453.899902,110.8099976,290.3999939,1649,1028.150024,1659.400024,96.19000244,348.7999878,988.4000244,661.3499756,292.5,163.9600067,5479.350098,217.8300018,6423.450195,935.75,1930.800049,446.2999878,4899.200195,106.6900024,171.8200073,2765.300049,2841.75,5779.450195,193.7899933,862.0999756,340.6499939,771.5999756,11688.34961,2757.399902,7318.799805,443.3500061,7765.200195,6712.799805,269.5,11642.65039,1989.900024,621.0499878
17-09-2024,684.9199829,10369.90039,1573.949951,1848.699951,7365.5,1466.349976,683,488.5,1668.800049,1866.099976,270.75,1232.099976,964.25,2103,7805.25,2546.850098,1472.300049,4933.75,1661.75,1268.099976,275.9500122,336.8999939,3767.399902,799.5,25437.09961,1426.599976,1819.150024,1326.329956,1220.25,1952.550049,6111.049805,1110.949951,2975.199951,4458.5,989,1283.400024,4505.649902,1052.75,507.75,152.8200073,2873.5,698.9000244,239.5,482.4500122,5219.850098,782.9000244,1459.400024,1555.75,124.1299973,1846.650024,666.3499756,34720.30078,1813.75,12245.75,623,416.2999878,3695.199951,3312.800049,544.8499756,7008.049805,3269.100098,750,3453.25,108.0299988,284.2999878,1651.550049,1021.200012,1671.800049,95.5,351.6499939,974.9500122,660.1500244,294.6499939,160.6000061,5452.200195,219.7299957,6455.75,933.0999756,1954.400024,449.7999878,4850.200195,105.5400009,170.5099945,2754.850098,2818.75,5961.200195,195.0099945,860.8499756,338.3999939,748.5499878,11950.2998,2787.649902,7403.450195,445.1000061,7873.649902,6763.899902,264.8500061,11645.65039,2006.550049,649.6500244
18-09-2024,714.9400024,10793,1590.150024,1888.199951,7631.100098,1480.25,685.25,487.1000061,1694.800049,1836,275.8500061,1240.449951,956.7000122,2140.449951,7741.549805,2597.149902,1463.449951,4924.649902,1654.900024,1288.349976,269.0750122,334.2999878,3725.350098,793.4500122,25076.65039,1428.800049,1842.449951,1313.560059,1200.849976,1892.150024,6123.25,1079.949951,2956.300049,4437.649902,979.9000244,1288.400024,4346.149902,1024.849976,507.3500061,150.6000061,2875.850098,698.7999878,237.8999939,492.0499878,5265.200195,792.75,1432.150024,1537.75,122.9899979,1839.699951,651.7000122,34363.89844,1756.5,12204.09961,620.0999756,414.1499939,3730.449951,3274.649902,546.0499878,7035.899902,3192.300049,750.6500244,3359.600098,108.75,282.8500061,1605.400024,1018.599976,1651.599976,94.38999939,346.8999939,962.0499878,654.4000244,290.3999939,158.5599976,5469.149902,217.9400024,6366.299805,905.5499878,1950.800049,448.2999878,4850.350098,105.4499969,168.4499969,2722.699951,2784.75,5964.75,204.1600037,860.7000122,336.1000061,750.75,11764.65039,2808.199951,7336,440.6000061,7785.25,6740.299805,265.2999878,11630.90039,1987.800049,646.7000122
19-09-2024,705.0700073,10766.90039,1596.300049,1890.400024,7590.350098,1484.75,684.2000122,477.9500122,1708.5,1846.050049,278.8500061,1242.699951,948.4000244,2200,7902.100098,2634.199951,1469.675049,4873.549805,1664.849976,1292,266.6749878,334.8999939,3780.949951,776.2000122,24931.69922,1408.199951,1840.949951,1300.51001,1215.25,1894.199951,6134.5,1054.449951,2943.149902,4231.799805,979,1303.5,4296.149902,1002.799988,508.25,149.5399933,2911.75,701.5,235.8500061,480.7000122,5342.5,789.9500122,1444.849976,1529.75,122.6200027,1871.949951,649.5999756,34436.85156,1736.5,12351.5,608.4000244,423.9500122,3683.699951,3293.850098,529.7000122,7030.25,3244,755.0999756,3351.899902,107.25,272.7000122,1595.349976,1000.549988,1637.699951,92.43000031,346.6499939,967,664.7000122,285.25,155.25,5429.200195,210.9199982,6377.149902,883.6500244,1962.949951,449.75,4864.899902,104.7099991,165.0399933,2738.949951,2770.600098,6006.049805,205.1000061,849.2999878,324.4500122,742.8499756,11868,2797.5,7326.149902,439.6000061,7502.700195,6725.649902,257.1499939,11627.5,1998.599976,652.1500244
20-09-2024,706.4199829,11163.40039,1604.300049,1916.800049,7582.450195,1480.199951,694.4000244,490.9500122,1741.199951,1865.75,290.5,1245,981.5499878,2234.050049,8106.200195,2699.550049,1485.925049,4903.649902,1711.75,1338.449951,269.5499878,340.8500061,3797.199951,788.7000122,25141.69922,1438.699951,1870.25,1310.22998,1216.849976,1905.75,6210.549805,1054.599976,3008.5,4333.350098,1007.150024,1395.849976,4284.899902,1009.400024,514.4000244,152.0200043,2977.600098,711.0999756,235.5,481.8999939,5320.549805,781.7000122,1456.599976,1574.15,123.4300003,1904.5,665.1500244,35686.75,1760.050049,12614.5,616.5499878,423.9500122,3793.899902,3306.949951,539.9500122,7082.649902,3287.100098,768,3457.800049,108.4100037,277.3500061,1622.050049,1010.349976,1638.650024,94.65000153,353.8999939,970.8499756,667.5499878,286.25,161.4299927,5450.75,212.1600037,6373.100098,894.25,2003.949951,449.9500122,4963.149902,104.9599991,167.0500031,2678.25,2815.600098,6013.25,202.7700043,877.5999756,331.2000122,782.3499756,11941.7002,2950.850098,7465.149902,444.1499939,7695.75,6832.75,266.1499939,11798.2998,2048.100098,654.4500122
23-09-2024,713.539978,11085.34961,1633.849976,1919.949951,7595.100098,1465.099976,690.5499878,500.6000061,1759.800049,1862.699951,297,1246.800049,982.0999756,2275.199951,8146.149902,2725.149902,1493.375,4930.350098,1750.449951,1321.900024,267.4500122,341.1499939,3820.100098,835.3499756,25958.09961,1456.150024,1920.150024,1330.890015,1211.550049,1896.449951,6211.200195,1055.25,3043.949951,4437.950195,1025.949951,1424.849976,4268.5,1021.349976,516.9500122,153.9900055,3028.550049,727.5,244.5,491.2000122,5297.450195,801.8499756,1449.300049,1628.25,127.3700027,1934.699951,672,36461.89844,1752.800049,12683.09961,622.0499878,428.3500061,3787.699951,3277.449951,542.5,7152.799805,3295.350098,791.0499878,3457.649902,111.5100021,286.2999878,1607.150024,1032.849976,1658.150024,94.23999786,354.25,971.7999878,661.0499878,295.4500122,159.5599976,5372.850098,220.3300018,6326.100098,910.2000122,2031.199951,453.1000061,4879.549805,109.3000031,169.7299957,2666.899902,2845.199951,6190.549805,207.3399963,909.6500244,338.1000061,792.0499878,12338.9502,3049.800049,7623.450195,454.4500122,7939.649902,6938.399902,274.2000122,11962.0498,2082.399902,654.0999756
24-09-2024,703.2600098,10842.0498,1614.300049,1904.650024,7554.200195,1448.300049,717.8499756,504.2999878,1768.050049,1868.099976,291.7000122,1239.550049,989.7000122,2226,8084.299805,2696.399902,1489.375,4827.100098,1756.650024,1318.599976,269.7749939,350.0499878,3784.899902,812.9500122,25911.65039,1456.650024,1864.349976,1330.069946,1211.650024,1898.599976,6203.149902,1051.550049,3093.899902,4402.450195,1051.150024,1388.099976,4271.299805,1041.550049,515.25,160.5299988,2950.550049,720.7000122,243.6000061,489.9500122,5391.450195,798.25,1446.349976,1635.55,127.3000031,1914.699951,675.25,36703.30078,1775.599976,12738.59961,618.2999878,428.1000061,3791.600098,3248.399902,548.3499756,7122,3265.050049,775.7000122,3470.899902,107.8300018,291.7999878,1637.099976,1028.199951,1637.550049,93.45999908,352.4500122,977.2999878,655.8499756,299.4500122,158.7400055,5375.799805,222.6799927,6344.100098,911.7000122,2070.550049,470.2000122,4876.899902,109.2900009,169.8899994,2619.300049,2868.699951,6126.299805,206.1699982,917,339.1499939,789.2999878,12443.65039,3074.300049,7621.350098,468.75,8078.200195,7095.700195,282.25,11761.65039,2068.149902,646.8499756
25-09-2024,704.8099976,10686.34961,1618.300049,1928.5,7623.899902,1439.5,718.4500122,505.2999878,1779.099976,1870.550049,285.3999939,1268.099976,982.6500244,2268,7936.200195,2697.350098,1493.949951,4782.200195,1760.400024,1323.849976,268.1000061,363.75,3737.25,801.0999756,25903.65039,1452.550049,1863.599976,1338.290039,1189.599976,1895.300049,6180.299805,1063.449951,3105.100098,4389.25,1044.199951,1389.400024,4274.75,1020.799988,517.5499878,161.6600037,2948.949951,716.5499878,243.1999969,483.4500122,5265.5,793.0999756,1429.550049,1626.60,127,1897.949951,667.3499756,36961.25,1782.400024,12785.2998,616.0499878,436.1000061,3793.850098,3244.75,545.0499878,7133.450195,3256.699951,773.6500244,3428.050049,105.0500031,289.8500061,1602.75,1019,1643.199951,92.91999817,352.7999878,963.5999756,627,298.7000122,156.9400024,5394.299805,225.5899963,6102.549805,901.25,2066.75,479.8500061,4895.25,108.4000015,169.8200073,2662,2871.5,6088.299805,205.4799957,920.4000244,339.7999878,783.9000244,12397.25,3091.050049,7614.899902,468.1000061,8178.350098,7177,282.1499939,11816.2998,2061.600098,633.2999878
26-09-2024,725.6900024,10815.2998,1641.75,1982.800049,7768.399902,1452.699951,734.6500244,506.5499878,1783.449951,1898.400024,283.8999939,1277.099976,1005.549988,2257.5,7947.700195,2755.5,1497.949951,4867.549805,1771.099976,1329.050049,270.9500122,365.4500122,3757.550049,792.0999756,26123.09961,1472.599976,1898.300049,1348.880005,1213.449951,1900.25,6254.100098,1068,3122.649902,4369.299805,1036.699951,1385.349976,4292.5,1028.25,522.75,165.6100006,2986.100098,729.5499878,245.1499939,480.4500122,5198.049805,801.8499756,1422.300049,1644.60,126.9599991,1902.300049,665.3499756,37141.89844,1783.849976,13383.7998,625.1500244,434.6000061,3762.149902,3277.050049,544.0999756,7167.850098,3289.649902,782.2000122,3412.300049,107.2900009,290.5,1606.949951,1028.050049,1621.800049,93.43000031,349.8500061,993.1500244,625.75,295.2000122,156.8500061,5379.299805,230.5700073,6164.049805,906.75,2057.850098,501.75,4994.25,110.1699982,171.3600006,2745.850098,2891.100098,6051.450195,212.9799957,924,345.1000061,776.4000244,12621.65039,3181.100098,7845.399902,476.0499878,8070.399902,7077.25,280.6499939,12065,2022.050049,626.8499756
27-09-2024,724.210022,10543.4502,1609,2010.699951,7756,1462.699951,747.1500244,516.0999756,1752.650024,1948.699951,278.1499939,1273.150024,1001.549988,2238.149902,8170.75,2745.699951,1526.175049,4945.700195,1734.599976,1306.599976,270.8999939,354.25,3816.699951,783.75,26247.90039,1456.699951,1882.650024,1349.97998,1201.550049,1906.75,6268.799805,1075.949951,3130.300049,4474.149902,1010.200012,1300.400024,4308.700195,1028.050049,522.7000122,166.5500031,2966.25,730.2000122,249.6000061,493.8500061,5102.299805,802.6500244,1388.650024,1596.60,123.5100021,1872.449951,654.2999878,37976.10156,1808.400024,13495.59961,634,436.8999939,3705.649902,3310.75,560.2000122,7234,3363.449951,789.5,3482.600098,109.2200012,293.4500122,1609.25,1024.25,1672.5,95.33999634,359.1499939,993,633,297.2000122,156.8099976,5457.899902,236.9799957,6136.100098,924.9000244,1981.849976,513,5062.600098,113.0999985,180.0099945,2783.149902,2949.699951,5957.350098,215.1000061,914.0499878,367.2999878,740.2999878,12666.40039,3183.649902,7833.700195,485.5,8133.450195,7295.200195,287.5499878,11952.2998,2031.300049,608.5499878
30-09-2024,715.3900146,10494.7002,1608,1973.400024,7703,1447.599976,756.2000122,510.1499939,1732.050049,1926.699951,273.2999878,1232.199951,1030.050049,2174.399902,8100.700195,2689.949951,1476.574951,4787.450195,1709.550049,1273,270.7250061,352.8500061,3823.949951,786.5,26308.90039,1448.199951,1844,1350.319946,1196.949951,1875.599976,6338.149902,1068.550049,3135.850098,4420.649902,1009.650024,1234.400024,4268.5,1039.650024,518.1500244,168.5500031,2958.300049,718,247.8000031,488.0499878,5096.299805,787.9000244,1393.400024,1589.90,122.7699966,1853.949951,656.1500244,37678.89844,1796.099976,13238,632.5499878,443.2000122,3675.550049,3329.100098,554.5,7199.149902,3359.399902,780.1500244,3396.550049,107.2099991,285.1000061,1577.199951,1006.950012,1654.099976,94.94999695,350.6000061,974.6500244,625.2000122,297.6000061,158.7200012,5443.350098,240.2899933,6244.350098,928.5499878,1902.699951,512.6500244,5026.25,111.3300018,180.1499939,2795.550049,2839.850098,5712.399902,211.3899994,895.1500244,369.9500122,733.0499878,12345.9502,3094.899902,7574.649902,482.6000061,8055,7250,279.7000122,11802,2012.900024,606.2999878
1/10/2024,714.0800171,10605.7002,1581.849976,1975.25,7703,1409.699951,761.5499878,508.5,1726.199951,1919.949951,274.1499939,1226.650024,1027.300049,2153.899902,8195.950195,2707.050049,1464.824951,4905.25,1698.699951,1274.400024,273.375,350.7999878,3775.949951,786.4500122,26523.25,1467.5,1834.199951,1349.819946,1196.25,1904.349976,6446.049805,1080.349976,3186.100098,4426.100098,1040.099976,1221.050049,4287.899902,1035.349976,516.2000122,167.0299988,2923.75,710.2000122,248.9100037,494.1000061,4954.350098,796.9500122,1388.25,1610.95,121.8600006,1879.400024,653.2000122,37841.19922,1816.5,13166,632.4500122,440.1000061,3653.5,3277.350098,556.7999878,7153.350098,3340.149902,767.2000122,3369.899902,105.2099991,283.9500122,1625.400024,1000.049988,1664.849976,95.05000305,351,965.2000122,619,291.9500122,155.3399963,5423.799805,239.7599945,6273.450195,931.1500244,1884.949951,516.1500244,4972.649902,110.4899979,179.0599976,2801.149902,2838.649902,5750.100098,210.75,913.75,368.25,723.4500122,12157.4502,3165.5,7612.700195,481.25,8268.099609,7511.700195,280.4500122,11837.15039,1999.800049,612.25
3/10/2024,681.9000244,10519.09961,1516.25,1913.400024,7433.850098,1387.75,747.0999756,502.3500061,1682,1910.849976,269,1175.699951,1039.099976,2135.199951,8123,2674.850098,1406.974976,4716.850098,1673.449951,1256.349976,265.0750122,344.1499939,3674.949951,772.25,26259.19922,1425.199951,1805.550049,1347.130005,1152.75,1893.400024,6331.75,1069.050049,3116,4267.450195,1015.849976,1175.849976,4232.75,1051.050049,512.75,166.9799957,2893.350098,702.25,245.0599976,467.5499878,4942.600098,794.0999756,1348.400024,1564.10,118.9800034,1822.800049,644.75,37122.80078,1778.550049,12647.34961,617.4500122,435.3500061,3497.649902,3149.300049,537.7000122,6905.950195,3299.800049,757.4500122,3392.149902,105.0599976,278.7000122,1604.050049,967.3499756,1656.550049,92.95999908,345.6000061,925.7000122,580.2000122,292.0499878,151.6000061,5430.299805,240.3000031,6183.850098,886.4000244,1807.800049,511.75,4782.5,107.9599991,171.3300018,2766.149902,2725.600098,5662.75,203.9199982,864.8499756,348.8500061,708.5999756,11806.4502,3129.850098,7487.899902,471.7999878,8110.299805,7346.399902,268.9500122,11724.7998,1972.900024,587.75
4/10/2024,667.2600098,10368.34961,1497.400024,1884.550049,7211.350098,1382.849976,747.9000244,497.2000122,1657.650024,1910.050049,275.2999878,1178.400024,1033.75,2126.600098,8198.650391,2598.149902,1386.525024,4609.350098,1640.900024,1239.75,266.7749939,338.8500061,3670.100098,763.4000244,26034.19922,1413.699951,1798.099976,1326.650024,1130.400024,1918.150024,6206,1057.349976,3110.649902,4256.649902,962.75,1173.25,4252.25,1021.099976,503.5499878,166.75,2848.75,708.7999878,250.5899963,463.3500061,4737.549805,796.6500244,1343.25,1531.35,118.8600006,1809,642.0999756,36734.5,1776.599976,12605.75,610.7000122,430.4500122,3493.949951,3072.5,524.0499878,6773.600098,3208.800049,755.75,3473.550049,105.8499985,277.2000122,1616.449951,971.1500244,1623.300049,93.16999817,338.7999878,930.75,572.4500122,295.25,152.0700073,5425.549805,230.1900024,6114.100098,872.75,1801.199951,508.7000122,4706.799805,107.6200027,168.6499939,2745.100098,2687.5,5520.850098,200.9199982,844.8499756,340.25,699.5,11774.40039,3017.449951,7353.299805,466.6499939,7930.399902,7246.850098,267.6000061,11450.25,1934.449951,578.9000244
7/10/2024,659.8699951,10335,1478.449951,1879.300049,7269.399902,1350.849976,731.2999878,480.4500122,1617.800049,1905.25,266.1000061,1145.699951,1018.75,2100.800049,7986.450195,2573.850098,1370.724976,4485.200195,1662.050049,1233.900024,265.7250061,328.9500122,3589.25,741.4500122,25376.44922,1355.199951,1787.949951,1321.97998,1111.400024,1934.300049,6120.299805,1050.650024,3018,4165.899902,934.2000122,1188.099976,4272.850098,1000.599976,510.2000122,164.3600006,2833.399902,705.8499756,242.6699982,438.6499939,4544.149902,770.6500244,1332.349976,1506.30,114.0400009,1790.25,625.4500122,36784.30078,1776.949951,12527.5,590.3499756,415.4500122,3468.350098,3062.25,500.1499939,6773.149902,3153.300049,744.9500122,3405.100098,102.0699997,267.3500061,1618.550049,931,1624.650024,90.47000122,336.3500061,927.8499756,569.4000244,289.4500122,144.3500061,5404.350098,223.9400024,6254.950195,857.7000122,1752.449951,500.2999878,4667.950195,103.4899979,162.7400055,2720.5,2637.850098,5501.549805,199.0500031,825.6500244,335,674.2000122,11617.0498,3060.199951,7449.5,441.2999878,7758.299805,6998.149902,256.6499939,11230.34961,1914.599976,542.0499878
