Date,AXISBANK.NS,BRITANNIA.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,RELIANCE.NS,TATAMOTORS.NS,TATAPOWER.NS,TITAN.NS,WIPRO.NS
2020-11-18,633.53955078125,3273.009033203125,695.48291015625,1352.32177734375,2588.419677734375,2012.1077880859375,481.0576477050781,1012.326416015625,155.82095336914062,1825.0858154296875,6834.28466796875,1610.587158203125,71.40357971191406,901.7057495117188,172.42881774902344,58.559871673583984,1259.986572265625,163.6935272216797
2020-11-19,608.8472290039062,3283.29443359375,687.155517578125,1319.346435546875,2593.192626953125,2010.8336181640625,462.78778076171875,999.7470092773438,159.0804443359375,1820.8486328125,6746.12353515625,1616.4622802734375,72.61653137207031,895.3304443359375,166.9130859375,57.158687591552734,1272.1424560546875,162.41355895996094
2020-11-20,605.2129516601562,3321.3974609375,699.7105712890625,1347.4739990234375,2601.99951171875,2000.9248046875,464.1894836425781,1005.7633056640625,162.297607421875,1883.708740234375,6748.59375,1666.6962890625,74.23383331298828,861.9112548828125,168.05601501464844,56.14403533935547,1343.7000732421875,164.16757202148438
2020-11-23,593.01611328125,3326.353515625,716.7496948242188,1338.7860107421875,2655.01806640625,2009.5594482421875,452.6379089355469,1039.0347900390625,161.5779571533203,1892.13330078125,6769.81103515625,1697.814697265625,75.72982788085938,885.1436157226562,169.6461181640625,56.86878204345703,1326.426025390625,168.69488525390625
2020-11-24,616.9619140625,3330.88818359375,717.8599853515625,1380.64111328125,2667.51318359375,2035.93701171875,462.25616455078125,1039.21728515625,165.55711364746094,1919.101806640625,6935.138671875,1687.4288330078125,76.1341552734375,891.2012939453125,170.98779296875,57.931758880615234,1306.2974853515625,168.52896118164062
2020-11-25,597.2477416992188,3324.857177734375,704.3655395507812,1346.6580810546875,2610.76416015625,2015.6468505859375,456.9395446777344,1016.9754638671875,164.11785888671875,1856.83984375,6835.64208984375,1672.4044189453125,75.97241973876953,883.82763671875,170.39149475097656,59.42957305908203,1286.41455078125,165.92161560058594
2020-11-26,609.8926391601562,3318.264892578125,719.183837890625,1369.5533447265625,2624.47412109375,2032.9639892578125,459.45281982421875,1014.7420654296875,164.92214965820312,1883.4095458984375,6776.10791015625,1693.5716552734375,76.09371948242188,886.0056762695312,172.6772918701172,60.25095748901367,1306.54345703125,168.2208251953125
2020-11-27,598.9901123046875,3401.672119140625,702.144775390625,1383.18505859375,2697.623046875,2017.8641357421875,457.56787109375,1002.70947265625,163.9485321044922,1901.3553466796875,6816.36181640625,1707.6033935546875,76.57891082763672,875.6600341796875,179.23654174804688,62.715110778808594,1339.812255859375,166.1586456298828
2020-12-01,601.03125,3393.63037109375,712.3939208984375,1375.937255859375,2698.838134765625,2013.0042724609375,468.92608642578125,1037.2117919921875,164.58346557617188,1870.1995849609375,6880.20703125,1662.6629638671875,75.81068420410156,887.0493774414062,178.64024353027344,66.53213500976562,1320.028076171875,167.27268981933594
2020-12-02,605.4619140625,3363.38134765625,720.1234130859375,1350.641845703125,2712.677978515625,2018.9022216796875,464.43115234375,1039.9921875,165.89576721191406,1808.735107421875,6981.73828125,1648.182373046875,76.65977478027344,888.5241088867188,182.4664764404297,65.66242980957031,1367.175537109375,170.1407470703125
2020-12-03,600.0853881835938,3399.801513671875,736.3937377929688,1322.08251953125,2724.522705078125,2008.002685546875,465.78448486328125,1026.8199462890625,166.107421875,1815.514892578125,7497.72705078125,1669.7266845703125,79.69219970703125,891.2012939453125,183.70875549316406,66.9186782836914,1396.2119140625,170.804443359375
2020-12-04,611.834228515625,3411.25634765625,733.2337036132812,1330.1463623046875,2759.751953125,2061.275390625,485.3109436035156,1034.294921875,167.80064392089844,1840.6885986328125,7559.779296875,1701.8525390625,79.69219970703125,883.3512573242188,183.01307678222656,69.23786926269531,1414.569091796875,171.0414581298828
2020-12-07,616.5635986328125,3393.25634765625,730.5005493164062,1317.3304443359375,2754.198486328125,2129.176025390625,493.4309387207031,1042.3621826171875,171.99143981933594,1815.066162109375,7501.89306640625,1676.4466552734375,80.66256713867188,888.5467529296875,182.41677856445312,69.23786926269531,1402.9051513671875,169.92742919921875
2020-12-08,617.95751953125,3408.637939453125,737.76025390625,1321.2186279296875,2748.906005859375,2132.81005859375,491.4492492675781,1051.3409423828125,171.3988037109375,1828.2763671875,7520.591796875,1672.332763671875,79.4091796875,904.6777954101562,180.67759704589844,69.57609558105469,1405.4151611328125,172.416259765625
2020-12-09,631.4487915039062,3391.5263671875,743.5252685546875,1350.8818359375,2768.646240234375,2163.197265625,494.4458923339844,1071.2584228515625,173.89633178710938,1877.87646484375,7468.8076171875,1677.076904296875,79.49005126953125,919.7426147460938,181.57203674316406,70.6873779296875,1403.74169921875,170.42520141601562
2020-12-10,624.3297119140625,3496.860107421875,740.2799682617188,1330.38623046875,2771.770263671875,2218.1689453125,490.047607421875,1064.46728515625,180.0767059326172,1897.56689453125,7494.7236328125,1751.8712158203125,78.56011199951172,910.6901245117188,176.50352478027344,70.2042007446289,1401.822509765625,168.71856689453125
2020-12-11,610.589599609375,3490.31494140625,736.4365234375,1327.4583740234375,2763.960693359375,2241.101806640625,498.26416015625,1060.31982421875,183.12452697753906,1914.615234375,7492.35009765625,1756.4912109375,82.80548095703125,910.1456909179688,177.7458038330078,70.34915924072266,1419.7364501953125,167.58082580566406
2020-12-14,613.2280883789062,3531.64404296875,745.617919921875,1317.2347412109375,2701.787841796875,2237.32666015625,508.2691345214844,1061.5501708984375,182.78587341308594,1933.5081787109375,7456.74658203125,1774.69482421875,84.58451843261719,903.5661010742188,176.55320739746094,70.97726440429688,1440.4556884765625,165.61346435546875
2020-12-15,604.4662475585938,3520.984375,756.7210693359375,1335.6182861328125,2700.660400390625,2189.47998046875,500.7774353027344,1052.4803466796875,180.79632568359375,1945.2728271484375,7523.06103515625,1736.3310546875,85.59532928466797,895.875,177.7954864501953,72.62004852294922,1445.67236328125,167.20159912109375
2020-12-16,603.4705810546875,3508.875732421875,755.9096069335938,1354.24169921875,2705.12841796875,2212.034912109375,495.3642578125,1062.5985107421875,181.17730712890625,1946.6685791015625,7553.19140625,1749.0791015625,84.82709503173828,896.8731689453125,181.42295837402344,73.58638000488281,1480.8114013671875,169.90371704101562
2020-12-17,602.773681640625,3487.509521484375,751.0414428710938,1384.0970458984375,2700.920166015625,2184.997314453125,493.382568359375,1056.6734619140625,180.37301635742188,1959.529541015625,7454.03369140625,1747.3514404296875,84.46321105957031,900.9796752929688,180.5782012939453,72.6683578491211,1478.3507080078125,169.192626953125
2020-12-18,606.8558349609375,3478.860107421875,760.6925659179688,1354.86572265625,2720.57421875,2202.1259765625,499.9075927734375,1084.5670166015625,181.60060119628906,1943.4781494140625,7323.970703125,1752.830810546875,83.89715576171875,903.6795654296875,179.435302734375,73.48974609375,1495.4774169921875,172.3451385498047
2020-12-21,579.9729614257812,3388.674560546875,743.4400024414062,1317.714599609375,2598.05224609375,2176.173583984375,478.0127258300781,1073.1727294921875,171.82211303710938,1915.06396484375,7146.048828125,1736.5887451171875,78.84312438964844,880.1522216796875,163.53408813476562,66.72540283203125,1448.5267333984375,167.79415893554688
2020-12-22,587.1915893554688,3394.612060546875,780.4647216796875,1318.1466064453125,2645.7763671875,2180.939208984375,483.6192932128906,1112.5518798828125,172.20309448242188,1897.2177734375,7164.74658203125,1771.0435791015625,79.97522735595703,878.7910766601562,163.93161010742188,69.23786926269531,1475.250244140625,172.65328979492188
2020-12-23,589.8799438476562,3389.890380859375,787.9805908203125,1320.594482421875,2637.923583984375,2236.94921875,486.8092956542969,1142.22265625,175.88587951660156,1914.96435546875,7217.59521484375,1788.1446533203125,79.69219970703125,882.0353393554688,168.15536499023438,71.6537094116211,1467.425048828125,182.77450561523438
2020-12-24,607.5527954101562,3383.25146484375,785.2047729492188,1341.1861572265625,2666.601806640625,2267.0537109375,496.4275207519531,1126.7264404296875,176.60552978515625,1954.694091796875,7213.81640625,1772.265380859375,80.82430267333984,904.859375,174.8636932373047,71.9919204711914,1472.395751953125,181.18641662597656
2020-12-28,614.9705200195312,3369.505859375,787.29736328125,1356.3056640625,2674.84521484375,2254.455078125,502.7591247558594,1130.6005859375,177.3675079345703,1982.9090576171875,7249.6142578125,1775.224609375,81.22862243652344,909.01123046875,185.1995086669922,74.60102081298828,1519.297119140625,181.51824951171875
2020-12-29,627.466064453125,3359.921875,799.3399658203125,1370.0814208984375,2667.383056640625,2250.114501953125,511.1690368652344,1139.716064453125,179.1030731201172,1993.2777099609375,7219.92041015625,1743.2755126953125,79.7326431274414,902.9989624023438,182.31739807128906,73.97291564941406,1515.9013671875,182.51377868652344
2020-12-30,622.3881225585938,3351.13232421875,803.4395751953125,1375.16943359375,2691.15869140625,2271.159423828125,511.1207275390625,1136.525634765625,178.76441955566406,2011.87158203125,7375.462890625,1754.405517578125,80.13697052001953,905.471923828125,183.01307678222656,73.24816131591797,1528.2049560546875,182.22933959960938
2020-12-31,617.7584228515625,3344.07275390625,808.0942993164062,1378.8172607421875,2698.620849609375,2260.589599609375,517.210693359375,1144.7294921875,176.9441680908203,1989.5887451171875,7411.0185546875,1755.4556884765625,80.33911895751953,900.8435668945312,182.71493530273438,73.10321044921875,1542.5264892578125,183.10633850097656
2021-01-01,621.0938110351562,3336.078125,811.8095703125,1368.017578125,2692.2431640625,2253.181396484375,509.9124755859375,1148.96826171875,181.05030822753906,1988.0435791015625,7451.41748046875,1761.2259521484375,80.09651947021484,901.8418579101562,185.3485565185547,74.7459716796875,1534.11083984375,183.98338317871094
2021-01-04,621.9899291992188,3322.1455078125,837.3467407226562,1359.3297119140625,2641.221435546875,2289.93896484375,513.9723510742188,1174.3095703125,180.66932678222656,1959.6292724609375,7462.07470703125,1754.2816162109375,80.09651947021484,903.3619384765625,190.1189422607422,76.5820083618164,1526.5316162109375,187.91807556152344
2021-01-05,661.5675048828125,3320.462646484375,846.698974609375,1369.6014404296875,2661.482177734375,2312.6357421875,519.3373413085938,1179.36865234375,179.0183868408203,1953.8468017578125,7416.6865234375,1771.4920654296875,78.92398834228516,892.1314697265625,192.0072021484375,78.41804504394531,1546.2666015625,192.61126708984375
2021-01-06,651.4117431640625,3309.802734375,835.4677734375,1363.697509765625,2675.669677734375,2281.257080078125,528.4722900390625,1168.7034912109375,173.89633178710938,1964.46484375,7390.67333984375,1767.3876953125,79.12614440917969,868.6041870117188,194.19361877441406,79.67428588867188,1547.890625,192.65869140625
2021-01-07,668.1885986328125,3322.05224609375,822.1013793945312,1359.569580078125,2651.11279296875,2235.533447265625,523.0588989257812,1150.51806640625,171.6951141357422,1946.51904296875,7330.07421875,1730.35546875,78.43880462646484,867.197509765625,195.53529357910156,79.094482421875,1518.115966796875,192.82461547851562
2021-01-08,669.78173828125,3343.043701171875,849.517578125,1374.3533935546875,2742.961669921875,2256.625732421875,523.9772338867188,1196.0501708984375,170.59449768066406,1964.7637939453125,7764.9248046875,1747.4373779296875,80.98603820800781,877.4296875,196.92665100097656,80.25408935546875,1524.2677001953125,203.94137573242188
2021-01-11,664.0567016601562,3378.2021484375,901.1470947265625,1393.36083984375,2774.72021484375,2292.39306640625,526.5389404296875,1254.4805908203125,171.44110107421875,1932.3118896484375,7975.98046875,1755.5701904296875,80.05609130859375,860.8902587890625,219.2877197265625,80.49565887451172,1539.3275146484375,211.81077575683594
2021-01-12,672.7687377929688,3395.781005859375,907.1256713867188,1421.728271484375,2818.583740234375,2242.1865234375,529.7288818359375,1250.42431640625,174.78530883789062,1897.71630859375,7932.6748046875,1718.1181640625,80.98603820800781,888.0249633789062,236.33184814453125,83.15309143066406,1503.1055908203125,216.9780731201172
2021-01-13,684.816162109375,3385.962890625,901.8729858398438,1411.79248046875,2826.002685546875,2238.8369140625,537.9454345703125,1264.46240234375,178.8490753173828,1876.4307861328125,7885.978515625,1720.04638671875,82.92678833007812,879.7438354492188,241.1022186279297,82.9598159790039,1482.1402587890625,217.59434509277344
2021-01-14,673.0674438476562,3427.385986328125,877.7451782226562,1409.9686279296875,2834.506591796875,2263.5625,534.8522338867188,1249.284912109375,181.3042755126953,1886.948974609375,7895.2783203125,1730.8614501953125,82.64376831054688,889.6358032226562,243.5867919921875,83.05644989013672,1466.5391845703125,215.3899383544922
2021-01-15,671.9223022460938,3374.64892578125,845.3753662109375,1407.95263671875,2779.3193359375,2218.82958984375,524.8956298828125,1225.99462890625,184.43678283691406,1858.2855224609375,7774.4677734375,1702.3583984375,81.22862243652344,879.13134765625,258.69293212890625,82.669921875,1454.038818359375,207.8997802734375
2021-01-18,654.1497802734375,3373.52685546875,838.2862548828125,1423.744140625,2744.740234375,2201.32373046875,515.3740234375,1196.0047607421875,186.0453643798828,1841.386474609375,7586.421875,1682.9521484375,78.883544921875,900.23095703125,244.4315185546875,79.3360595703125,1479.9256591796875,204.5813446044922
2021-01-19,665.848876953125,3367.355712890625,840.29345703125,1443.663818359375,2805.263916015625,2230.154296875,528.2306518554688,1200.19775390625,185.28343200683594,1881.3160400390625,7675.50439453125,1694.78857421875,80.58172607421875,914.9553833007812,257.0531311035156,82.52497100830078,1496.018798828125,203.965087890625
2021-01-20,672.8184814453125,3358.986572265625,853.4464111328125,1432.2880859375,2842.31591796875,2223.35986328125,532.62890625,1220.981201171875,184.2674560546875,1877.9261474609375,7890.9189453125,1687.7821044921875,79.49005126953125,932.3342895507812,273.2027893066406,81.9451675415039,1507.2396240234375,210.9337615966797
2021-01-21,672.91796875,3394.986083984375,851.7741088867188,1415.7764892578125,2817.759521484375,2234.401123046875,534.272216796875,1221.2088623046875,180.9232940673828,1852.203857421875,7824.845703125,1691.123046875,77.71101379394531,952.6171875,288.8058776855469,80.20576477050781,1493.459716796875,211.3367156982422
2021-01-22,641.7039794921875,3373.667236328125,845.3426513671875,1385.777099609375,2928.48095703125,2273.754150390625,516.0023803710938,1222.2574462890625,178.3834228515625,1822.49365234375,7797.81640625,1679.0289306640625,76.05329132080078,930.0201416015625,287.5635986328125,76.72695922851562,1467.7696533203125,211.7891082763672
2021-01-25,655.5437622070312,3378.8564453125,812.499755859375,1404.3046875,3015.296875,2264.552978515625,520.1106567382812,1207.9002685546875,175.92823791503906,1788.994873046875,7732.56689453125,1662.38623046875,75.36592864990234,880.7421264648438,277.4265441894531,76.5820083618164,1476.2838134765625,208.21762084960938
2021-01-27,629.3578491210938,3376.23828125,819.3599853515625,1353.185791015625,2914.29345703125,2256.72021484375,504.9341125488281,1185.931884765625,178.34109497070312,1759.3843994140625,7625.416015625,1674.1129150390625,73.82951354980469,859.8693237304688,265.8484802246094,73.39311218261719,1418.0631103515625,212.59866333007812
2021-01-28,667.7904052734375,3369.69287109375,800.8803100585938,1316.5626220703125,2948.004638671875,2170.935791015625,510.63739013671875,1163.3251953125,174.9123077392578,1717.660400390625,7351.82421875,1659.7515869140625,74.07209014892578,851.49755859375,265.1528015136719,74.50438690185547,1427.3155517578125,205.66995239257812
2021-01-29,660.0242309570312,3273.710205078125,783.7727661132812,1334.85009765625,2825.35205078125,2136.490234375,519.0956420898438,1129.461181640625,172.07608032226562,1707.790283203125,6981.88330078125,1628.4757080078125,71.9291763305664,835.7974853515625,261.0781555175781,72.86161804199219,1397.983642578125,199.00318908691406
2021-02-01,706.2727661132812,3292.083740234375,796.078369140625,1417.6483154296875,2898.76123046875,2122.051025390625,583.6683959960938,1149.37841796875,182.82821655273438,1796.0736083984375,7169.0087890625,1631.1197509765625,74.39556884765625,860.0055541992188,277.873779296875,77.21013641357422,1477.95703125,200.71749877929688
2021-02-02,711.1016235351562,3273.850341796875,818.6309814453125,1498.0946044921875,2858.152099609375,2104.922607421875,596.7667236328125,1158.8131103515625,184.7331085205078,1855.693359375,7415.9599609375,1640.91357421875,76.1341552734375,873.8450317382812,320.01202392578125,80.78556823730469,1462.10986328125,203.97947692871094
2021-02-03,730.6166381835938,3288.10986328125,823.1332397460938,1511.7744140625,2933.600830078125,2107.1875,601.5999145507812,1171.02783203125,183.50552368164062,1846.6207275390625,7352.501953125,1638.632080078125,78.39836883544922,876.0458374023438,328.9564208984375,81.36536407470703,1501.186279296875,206.431884765625
2021-02-04,740.6728515625,3347.4853515625,821.2036743164062,1515.902099609375,2985.577392578125,2119.219970703125,607.3515014648438,1166.19677734375,194.68093872070312,1904.6453857421875,7401.7177734375,1629.81201171875,80.09651947021484,873.1644287109375,324.1363830566406,86.58357238769531,1489.817626953125,204.7175750732422
2021-02-05,716.4782104492188,3311.626220703125,811.3421020507812,1533.6617431640625,2975.598388671875,2141.822509765625,593.6734619140625,1159.5880126953125,198.40606689453125,1976.727783203125,7260.41650390625,1633.79736328125,80.46041107177734,872.9148559570312,313.9496765136719,84.50594329833984,1485.73291015625,202.64608764648438
2021-02-08,732.9564819335938,3248.08984375,821.2894287109375,1541.005615234375,3032.69482421875,2110.773681640625,608.6082153320312,1188.25634765625,197.34779357910156,1951.254638671875,7338.35791015625,1643.57666015625,81.10733032226562,885.4839477539062,333.8758850097656,86.97010803222656,1517.476318359375,207.28903198242188
2021-02-09,739.2789306640625,3237.523193359375,816.0155029296875,1547.3414306640625,3036.555908203125,2091.52197265625,612.2332153320312,1190.0794677734375,193.8766326904297,1943.2789306640625,7389.171875,1653.19384765625,80.82430267333984,887.6165771484375,323.04315185546875,84.21605682373047,1535.3902587890625,209.2176513671875
2021-02-10,731.6123046875,3202.412353515625,822.7470703125,1518.4461669921875,3070.8310546875,2109.68798828125,611.0732421875,1181.829833984375,192.64903259277344,1946.1700439453125,7383.98876953125,1639.6773681640625,80.74343872070312,895.8521728515625,326.8694152832031,85.13407135009766,1538.5892333984375,209.05096435546875
2021-02-11,736.8892822265625,3237.8505859375,832.1370239257812,1509.42236328125,3073.043701171875,2135.640869140625,609.6233520507812,1178.320556640625,191.71775817871094,1955.093017578125,7428.21484375,1662.099853515625,81.11862182617188,932.7880249023438,322.99346923828125,84.84417724609375,1500.7431640625,208.0985870361328
2021-02-12,747.1445922851562,3199.046142578125,823.561767578125,1518.6380615234375,3050.69970703125,2115.39794921875,626.0081176757812,1193.9534912109375,184.09814453125,1945.173095703125,7332.44775390625,1650.8409423828125,79.99311828613281,926.3900756835938,323.3910217285156,84.36100769042969,1470.7225341796875,210.47958374023438
2021-02-15,790.5555419921875,3195.07177734375,818.6309814453125,1551.9013671875,3063.6513671875,2090.53076171875,651.4796142578125,1193.8167724609375,185.07177734375,1979.968017578125,7359.7197265625,1668.552734375,79.36784362792969,922.3062744140625,331.29193115234375,83.78119659423828,1461.4210205078125,209.38430786132812
2021-02-16,771.6876220703125,3169.3115234375,816.615966796875,1561.54931640625,3060.247802734375,2072.506103515625,636.3997192382812,1176.26953125,184.77545166015625,2013.56640625,7456.98828125,1643.4859619140625,81.70218658447266,934.5123291015625,327.1675720214844,87.21168518066406,1448.7236328125,208.36048889160156
2021-02-17,774.3759765625,3145.51416015625,808.8124389648438,1523.0059814453125,3168.501953125,2042.117919921875,635.4329833984375,1167.9742431640625,184.35211181640625,1983.4571533203125,7269.1845703125,1598.04443359375,82.82769012451172,945.2891235351562,328.1116943359375,88.0330810546875,1437.45361328125,204.8604278564453
2021-02-18,773.6292724609375,3141.260009765625,813.0142822265625,1492.0947265625,3114.44140625,2026.027587890625,623.156494140625,1178.1380615234375,185.28343200683594,1939.58984375,7263.71044921875,1562.1053466796875,86.20414733886719,938.233154296875,321.8505859375,89.96575164794922,1410.4842529296875,206.16998291015625
2021-02-19,746.3978881835938,3114.844482421875,814.7722778320312,1477.5030517578125,2996.7275390625,2058.350341796875,603.2432861328125,1177.0897216796875,182.82821655273438,1932.9100341796875,7094.60498046875,1563.221923828125,86.87110137939453,943.9505004882812,309.9246826171875,88.0330810546875,1403.1512451171875,204.74139404296875
2021-02-22,716.3289794921875,3124.1953125,789.0467529296875,1486.046875,3018.3427734375,2045.609619140625,589.5167236328125,1153.29833984375,179.44813537597656,1943.7274169921875,6865.4326171875,1536.48486328125,85.07865905761719,911.1891479492188,302.62005615234375,87.06674194335938,1383.170166015625,199.38417053222656
2021-02-23,712.8441162109375,3119.286376953125,780.2998046875,1467.9512939453125,3010.651611328125,2056.604248046875,595.751708984375,1154.346435546875,180.70481872558594,1867.3082275390625,6753.0986328125,1543.514892578125,86.20414733886719,918.1544799804688,321.9996643066406,88.95108795166016,1401.6749267578125,197.86032104492188
2021-02-24,746.1489868164062,3184.365966796875,785.4879760742188,1542.1575927734375,3042.6103515625,2056.2265625,619.724853515625,1161.5933837890625,181.00814819335938,1905.443115234375,6736.09619140625,1560.33447265625,86.03740692138672,935.1929931640625,319.6641540527344,90.88375854492188,1429.037841796875,201.4794158935547
2021-02-25,767.3068237304688,3183.851318359375,796.85009765625,1542.1094970703125,3036.2451171875,2041.5517578125,607.0615844726562,1161.8214111328125,181.2681427001953,1889.790283203125,6714.201171875,1538.164794921875,90.03915405273438,973.013671875,331.0931701660156,92.76811218261719,1411.9111328125,200.6222686767578
2021-02-26,721.6556396484375,3145.28076171875,779.8711547851562,1472.9910888671875,2850.2373046875,2012.0606689453125,577.8202514648438,1142.4505615234375,176.67469787597656,1774.987060546875,6652.0029296875,1536.99072265625,89.45555877685547,946.4461669921875,320.9561462402344,91.94673156738281,1384.7943115234375,195.3840789794922
2021-03-01,725.389404296875,3190.20947265625,797.7932739257812,1496.510498046875,2961.806640625,2022.771484375,588.0667724609375,1154.93896484375,179.31809997558594,1839.8414306640625,6796.21044921875,1555.2083740234375,90.41431427001953,953.6608276367188,326.2731018066406,94.60415649414062,1429.3331298828125,197.33648681640625
2021-03-02,728.0776977539062,3224.01220703125,817.8592529296875,1505.4383544921875,3073.376220703125,2055.37744140625,590.1450805664062,1189.122314453125,181.9181671142578,1839.0936279296875,6989.10107421875,1582.289306640625,93.83247375488281,955.612060546875,343.6153564453125,96.97166442871094,1448.03466796875,204.95567321777344
2021-03-03,750.67919921875,3255.0556640625,827.720703125,1523.342041015625,3027.360595703125,2070.05224609375,611.02490234375,1224.718505859375,181.96148681640625,1893.7783203125,6902.48974609375,1594.0399169921875,93.95751953125,999.2180786132812,346.348388671875,101.70670318603516,1451.4305419921875,207.38430786132812
2021-03-04,733.6036376953125,3274.457763671875,821.5037841796875,1489.934814453125,3023.38232421875,2073.2607421875,600.0533447265625,1212.6859130859375,181.74481201171875,1891.9837646484375,6909.17431640625,1590.465087890625,92.37350463867188,987.3070068359375,337.1058349609375,105.62036895751953,1447.3948974609375,208.95571899414062
2021-03-05,727.579833984375,3264.96728515625,807.3546752929688,1468.7672119140625,3060.38037109375,2077.224365234375,589.1301879882812,1200.2432861328125,180.74813842773438,1916.7091064453125,7022.91259765625,1602.024658203125,90.62273406982422,988.6001586914062,323.1425476074219,103.73601531982422,1451.0367431640625,200.40798950195312
2021-03-08,740.075439453125,3238.271484375,824.8480834960938,1458.6873779296875,3062.369384765625,2052.16845703125,587.7767333984375,1217.6083984375,180.27146911621094,1910.0791015625,7033.0849609375,1608.663818359375,92.16507720947266,994.2267456054688,319.2666320800781,105.37877655029297,1433.8609619140625,198.52699279785156
2021-03-09,742.2161254882812,3204.18896484375,834.4951171875,1499.966552734375,3049.02001953125,2074.7705078125,604.25830078125,1226.541748046875,180.09814453125,1972.9888916015625,7073.8232421875,1614.233642578125,91.28968811035156,994.2040405273438,313.2539978027344,103.39779663085938,1434.0086669921875,199.6222686767578
2021-03-10,757.44970703125,3254.3076171875,847.6580200195312,1493.4866943359375,3022.940185546875,2102.46875,604.7415771484375,1247.142822265625,178.97142028808594,1958.0341796875,7045.29248046875,1616.204833984375,91.41476440429688,990.0748291015625,319.4654235839844,103.73601531982422,1448.1331787109375,203.1937255859375
2021-03-12,747.3436889648438,3211.20166015625,839.7261352539062,1489.8388671875,2962.116455078125,2080.6689453125,592.416748046875,1253.25,177.84474182128906,1929.321044921875,6874.87841796875,1596.25439453125,90.95620727539062,969.9508056640625,315.5894775390625,109.43738555908203,1459.20654296875,202.4794464111328
2021-03-15,741.1707153320312,3226.302734375,850.95947265625,1467.4713134765625,2885.732666015625,2086.426025390625,583.37841796875,1252.1107177734375,178.0614013671875,1912.8707275390625,6868.19384765625,1606.811767578125,92.12339782714844,956.9279174804688,316.5832824707031,107.79461669921875,1468.7537841796875,203.02706909179688
2021-03-16,734.5494995117188,3262.489501953125,863.7366943359375,1451.6317138671875,2877.687744140625,2117.75732421875,575.1135864257812,1261.5909423828125,180.1414794921875,1897.4671630859375,6927.291015625,1598.115966796875,91.33137512207031,953.1617431640625,317.97467041015625,106.00688934326172,1477.3663330078125,204.43185424804688
2021-03-17,724.7422485351562,3242.666015625,846.7576293945312,1435.5040283203125,2820.665283203125,2101.006103515625,569.8452758789062,1264.32568359375,182.52488708496094,1862.72216796875,6844.31298828125,1570.7962646484375,88.83029174804688,932.6293334960938,303.9120178222656,99.82235717773438,1449.4127197265625,199.83653259277344
2021-03-18,715.6319580078125,3216.2509765625,812.714111328125,1431.328125,2746.978271484375,2090.53076171875,559.30859375,1218.8388671875,188.635009765625,1824.8863525390625,6891.88037109375,1546.5030517578125,86.5376205444336,911.6429443359375,305.1046142578125,97.1649398803711,1445.131103515625,195.31265258789062
2021-03-19,723.099365234375,3241.450927734375,823.6046752929688,1437.56787109375,2757.542724609375,2181.9306640625,567.09033203125,1225.5389404296875,193.22848510742188,1828.6251220703125,6891.68701171875,1570.32861328125,90.45600128173828,944.7218627929688,307.0425720214844,100.64374542236328,1442.42431640625,195.47933959960938
2021-03-22,713.093017578125,3332.898681640625,839.2971801757812,1410.3525390625,2736.943603515625,2220.76416015625,554.3303833007812,1249.558349609375,195.87188720703125,1817.159912109375,6879.771484375,1583.4251708984375,91.58148956298828,935.8281860351562,301.1789855957031,101.22354125976562,1437.355224609375,197.3603057861328
2021-03-23,727.3807373046875,3336.638916015625,841.09814453125,1440.11181640625,2711.8359375,2205.75927734375,566.8486938476562,1250.2421875,192.5784454345703,1807.18994140625,6962.11962890625,1592.331298828125,90.5810546875,947.2174682617188,305.50213623046875,101.03028106689453,1471.8544921875,197.86032104492188
2021-03-24,703.3355102539062,3307.979736328125,836.6390991210938,1419.6163330078125,2682.1318359375,2188.111572265625,548.5787353515625,1234.016357421875,187.16163635253906,1777.080810546875,6845.81396484375,1570.0662841796875,88.37177276611328,928.9765014648438,292.6321105957031,97.84137725830078,1464.767578125,195.71742248535156
2021-03-25,691.586669921875,3220.178466796875,820.6890258789062,1404.7845458984375,2600.62060546875,2111.1513671875,552.4937133789062,1215.8310546875,183.3915557861328,1757.58984375,6575.1767578125,1543.529541015625,85.87067413330078,903.6341552734375,283.7870178222656,95.32890319824219,1428.0537109375,190.3125762939453
2021-03-26,695.1710205078125,3276.982666015625,821.975341796875,1431.6162109375,2597.216796875,2187.451171875,559.2603759765625,1218.0185546875,182.7848663330078,1765.71533203125,6572.8515625,1581.869384765625,86.87110137939453,905.086181640625,294.5700378417969,99.96730041503906,1482.1895751953125,192.33642578125
2021-03-30,692.3333740234375,3381.147705078125,853.91796875,1491.518798828125,2620.2470703125,2263.750732421875,571.730224609375,1262.776123046875,185.94830322265625,1775.8843994140625,6638.10009765625,1638.49853515625,89.7890396118164,920.8088989257812,295.2160339355469,100.11225891113281,1527.8111572265625,199.09844970703125
2021-03-31,694.4243774414062,3389.60986328125,842.6415405273438,1433.8719482421875,2575.822509765625,2294.657470703125,562.6920166015625,1247.0516357421875,189.37171936035156,1747.719482421875,6645.2705078125,1638.517578125,88.83029174804688,908.92041015625,299.93670654296875,99.77404022216797,1533.5693359375,197.21743774414062
