Date,ABB.NS,ADANIENSOL.NS,ADANIENT.NS,ADANIGREEN.NS,ADANIPORTS.NS,ADANIPOWER.NS,AMBUJACEM.NS,APOLLOHOSP.NS,ASIANPAINT.NS,ATGL.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJAJHLDNG.NS,BAJFINANCE.NS,BANKBARODA.NS,BEL.NS,BHARTIARTL.NS,BHEL.NS,BOSCHLTD.NS,BPCL.NS,BRITANNIA.NS,CANBK.NS,CHOLAFIN.NS,CIPLA.NS,COALINDIA.NS,DABUR.NS,DIVISLAB.NS,DLF.NS,DMART.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GODREJCP.NS,GRASIM.NS,HAL.NS,HAVELLS.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,ICICIGI.NS,ICICIPRULI.NS,INDIGO.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,IRCTC.NS,IRFC.NS,ITC.NS,JINDALSTEL.NS,JIOFIN.NS,JSWENERGY.NS,JSWSTEEL.NS,KOTAKBANK.NS,LICI.NS,LODHA.NS,LT.NS,LTIM.NS,M&M.NS,MARUTI.NS,MOTHERSON.NS,NAUKRI.NS,NESTLEIND.NS,NHPC.NS,NTPC.NS,ONGC.NS,PFC.NS,PIDILITIND.NS,PNB.NS,POWERGRID.NS,RECLTD.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,SHREECEM.NS,SIEMENS.NS,SUNPHARMA.NS,TATACONSUM.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,TITAN.NS,TORNTPHARM.NS,TRENT.NS,TVSMOTOR.NS,ULTRACEMCO.NS,UNIONBANK.NS,VBL.NS,VEDL.NS,WIPRO.NS,ZOMATO.NS,ZYDUSLIFE.NS
04-09-2024,7639.049805,1028.599976,3012.350098,1930.900024,1472.099976,650.8499756,627.0999756,6921.11084,3226.120117,854.5499878,1177.699951,10963.7002,1871.900024,11001.34766,7299.5,243.5,298.9500122,1561.900024,278.7000122,32451.84961,350.3278809,5926.549805,108.5999985,1485.900879,1651.900024,478.6911621,646.7054443,5096.600098,850.3499756,5100.899902,1357.439941,4833.549805,221.5915222,1463.459961,2757.649902,4826.879883,1896.476074,1767.692139,1641.800049,758.7999878,5544.631348,666.7999878,2829.981201,1236.349976,2244.283203,769.3499756,4815,1434.400024,1900.807129,177.0299988,930.6627808,175.0646667,498.481781,945.5999756,347.2000122,698.5,933.0499878,1783.800049,1064.75,1218.199951,3650.800049,6050.862305,2749.600098,12336.25,193.1600037,7423.644043,2518.621094,96.88427734,399.5045471,300.8838501,551.2335205,3214.949951,112.9400024,324.3954163,613.4164429,1514.550049,1912.199951,816.5,25724.62109,6744.875,1821.870117,1194.949951,1080.449951,420.8999939,151.1799927,4398.237305,1630.653076,3607.699951,3436.040283,7139.899902,2774.899902,11580.4502,122.0599976,609,431.4964294,254.5175323,242.8500061,1127.900024
05-09-2024,7650.100098,1007.450012,3015.350098,1890.300049,1465.550049,643.8499756,631.8499756,6924.505859,3232.708984,844,1180.550049,10855.75,1864.949951,10830.37891,7244.899902,243.8500061,290.6000061,1547.199951,273.5499878,33720.75,353.7110596,5850,108.1999969,1532.157227,1627.75,472.3707275,641.4824829,5120.899902,841.6500244,5308.149902,1339.150024,4800.100098,219.8089142,1446.001099,2741.600098,4757.979004,1874.681396,1772.940063,1645.449951,751.8499756,5593.84668,669.9500122,2827.192139,1235.949951,2249.019531,758.0499878,4828.549805,1422.900024,1911.386719,181.3399963,936.6577759,172.5384521,503.2564087,950.5,345.3500061,714.4500122,925.4500122,1777.949951,1069.300049,1207.699951,3624.149902,6128.700195,2723.100098,12298.59961,193.1900024,7463.181641,2488.960938,96.35448456,397.6800842,298.0128174,554.1619263,3209.199951,113.4000015,322.7875671,619.2593994,1492.974976,1907.849976,818.75,25616.31445,6672.425293,1815.558228,1188.650024,1069.150024,420.8999939,151.7200012,4394.99707,1624.904663,3722.850098,3415.8479,7167.649902,2761.699951,11542.65039,122.9800034,602.1799927,438.4007874,257.3119812,254.8500061,1115.150024
06-09-2024,7516.399902,985.3499756,2975.449951,1863.300049,1442.400024,634.7000122,623.25,6897.044922,3268.098145,826.75,1158.75,10830.09961,1857.150024,10629.29199,7317.149902,235.8500061,283.6000061,1539.25,263.7999878,32357.30078,345.3266907,5843.549805,103.3799973,1509.928223,1611.050049,464.3394775,641.0845947,5137.799805,814.25,5303.450195,1333.430054,4752.5,214.7020264,1431.865479,2692.850098,4669.619141,1867.599487,1738.828735,1636.949951,738.4000244,5603.163086,667.0999756,2827.690186,1208.150024,2255.251709,750.6500244,4783.700195,1409.349976,1880.439087,176.6399994,927.9873657,168.9281616,493.9040527,953.9500122,336.8500061,709.5499878,932.7999878,1764.150024,1038.900024,1186.849976,3574.75,6144.746582,2698.100098,12186.15039,187.8300018,7413.160645,2487.271729,94.27453613,389.3467712,295.5245972,541.3067627,3233.699951,110,321.3745728,596.5257568,1464.824951,1896.300049,782.5,25564.60742,6600.723145,1813.619995,1173.849976,1049.349976,417,151.2200012,4376.144531,1608.799316,3695.5,3390.247559,7103.549805,2752.300049,11432.84961,121.1999969,597.2999878,431.9191589,255.2283783,259.9500122,1100
09-09-2024,7600.899902,1007.049988,2964.149902,1865.75,1435.900024,635.2000122,630.1500244,6851.010254,3275.13623,814.75,1170.849976,10847.59961,1860.449951,10295.00684,7347.450195,235.5500031,281.5499878,1542.650024,262.0499878,33105.69922,341.0609741,5939.450195,104.0199966,1536.802856,1620.150024,460.4426575,658.9421997,5173.5,826.75,5361.399902,1331.180054,4747.350098,209.8167267,1480.075562,2710.350098,4623.354492,1887.598633,1729.570801,1646.5,735.7999878,5604.674805,658.5499878,2910.21167,1235,2226.0354,758.1500244,4808.5,1428.099976,1873.32019,175.3399963,918.5736694,167.4163971,503.7978516,945.7999878,341.7000122,730.75,934.25,1790.150024,1029.300049,1193.300049,3578.300049,6126.009766,2708.850098,12145.75,187.3600006,7406.870605,2500.735596,93.07759094,384.4651794,286.0502014,519.765686,3273.949951,109.6299973,320.1564941,579.4386597,1462.449951,1901.75,784.25,25752.41992,6544.738281,1810.936035,1192.050049,1038.699951,417.8500061,149.4700012,4369.074219,1565.141479,3684.550049,3404.536133,7136.649902,2765.100098,11494.34961,120.0800018,610.3400269,432.3418579,252.4093933,263.2000122,1104.150024
10-09-2024,7535.700195,1014,2986.399902,1849.699951,1453.400024,637.0499878,627.0499878,6911.773926,3289.411865,813.5499878,1187.199951,10987.75,1824.5,10281.83691,7241.850098,235.6999969,285.75,1577.849976,264.5,33534,339.2468567,5969.899902,103.6100006,1506.181763,1632,466.763092,661.8272705,5426.450195,829.7999878,5344.399902,1330.079956,4737.200195,211.9172974,1490.987305,2702.550049,4651.69873,1917.572388,1761.602661,1650.349976,702.9000244,5530.925781,659.5,2887.10376,1237.300049,2154.938721,746,4831.850098,1435.550049,1890.771484,175.5500031,921.6454468,168.8286896,505.6190796,962,351.5,744.2000122,938.75,1791.599976,1032.150024,1187.800049,3596.149902,6322.100586,2690,12263.40039,189.6000061,7464.878906,2519.366211,93.25418854,390.8260498,282.8920898,507.0097961,3231.449951,109.5899963,325.6134644,566.7706299,1461.525024,1853.449951,782.6500244,25679.10352,6569.337402,1825.349243,1204.150024,1035.800049,445.3500061,149.4199982,4426.320313,1593.090454,3727.399902,3399.624268,7137.950195,2755,11541.0498,121.1800003,608,432.0963745,257.7532349,267.7000122,1113.199951
11-09-2024,7568.950195,998.0999756,2937.850098,1814.449951,1430.599976,627.2000122,623,6890.503906,3361.687744,804.7999878,1186.099976,11420.75,1833.150024,10252.8125,7345.549805,232.8000031,288.0499878,1577.800049,258.75,33209.60156,333.6572876,6008.649902,101.75,1520.018677,1628.349976,459.9674377,660.4842529,5439.299805,824,5299.100098,1322.5,4726.649902,209.2771301,1487.911987,2681.149902,4565.672363,1952.633179,1761.255981,1643.900024,700.1500244,5516.048828,647.7000122,2892.631592,1236.349976,2123.877441,750.9000244,4900.399902,1421.199951,1888.64563,169.7400055,914.8577271,164.9797058,506.3574219,966.9000244,344.2999878,741.7999878,927.75,1789.25,1013.700012,1197.800049,3536.949951,6278.197754,2654.25,12242.59961,183.8399963,7657.623535,2510.771484,92.5968399,384.2679443,273.0348511,497.7282715,3254.300049,107.4599991,324.6877441,552.6296387,1451.5,1859.150024,768.5999756,25568.25,6579.117676,1834.643188,1204.400024,976.2999878,435.6499939,148.1699982,4398.335938,1588.33313,3711.100098,3408.95166,7148.850098,2759.649902,11487.4502,117.5599976,627.6599731,418.1514282,252.1642761,271.75,1112.599976
12-09-2024,7720.200195,1008.200012,2991,1811.900024,1472.599976,651.0999756,628.1500244,7051.825684,3377.460938,805.7999878,1203.349976,11723.5,1854.849976,10331.4873,7428.299805,237.1000061,291.7000122,1646.75,266,34113.89844,337.6287842,6109.25,103.9899979,1574.067871,1657.25,471.087616,661.329834,5482.799805,835.9000244,5238.549805,1336.77002,4875,212.6014404,1501.303711,2757.100098,4608.313477,1991.334717,1789.822266,1666.599976,714.5499878,5661.108887,676.2000122,2944.674316,1252.150024,2116.398926,755.6500244,4994.649902,1443.349976,1928.491943,173.2599945,922.8841553,166.1135101,511.4274292,1004.650024,349.7999878,760.0999756,954.7999878,1827.449951,1031.599976,1197.050049,3622,6370.936523,2740.899902,12400.84961,188.8500061,7776.285645,2511.764893,93.49946594,399.2579956,281.4086914,502.5923767,3269.649902,108.7200012,329.5599976,562.4988403,1479.800049,1875.949951,787.75,25973.07617,6640.69043,1854.22522,1222.75,986.1500244,439.8999939,151.7400055,4435.991699,1628.621338,3764.25,3434.651123,7210.5,2822.850098,11710.25,118.2099991,645.5999756,433.7658386,259.8613281,283.8999939,1120.099976
13-09-2024,7684.399902,983.2999878,2968.350098,1788.199951,1452.099976,633.4500122,629.5999756,7009.236328,3352.303955,800.75,1217.449951,11737.15039,1894.449951,10309.12207,7598.5,239.4499969,289.9500122,1634.449951,264.2999878,34343.14844,335.6675415,6133.100098,106.3899994,1573.018799,1659.699951,465.9552307,657.4996948,5498.649902,863.5999756,5187.049805,1332.140015,4858.299805,210.8959198,1479.331543,2784.350098,4611.540039,1983.005981,1794.971191,1665.949951,705.4000244,5653.938965,673.25,2921.317383,1250.349976,2103.236572,755.25,4942.350098,1464.050049,1922.213379,173.1900024,928.383728,166.3422699,505.8652039,1031.099976,351.8999939,768.25,954.5499878,1820.349976,1034.150024,1230.199951,3613,6394.706543,2739.100098,12316.0498,190.4900055,7716.82959,2515.292236,92.49873352,395.8556519,278.9204712,495.8421631,3310,111.1100006,328.6342773,557.4906006,1472.625,1846.5,790.8499756,25836.76953,6696.425293,1842.64502,1210.300049,992.0999756,441.7999878,153.4900055,4440.803223,1641.307373,3767,3424.976563,7233.149902,2828.649902,11717.9502,120.1900024,646.6500244,445.8939819,269.9361267,272.8999939,1118.550049
16-09-2024,7765.200195,980.5,2984.899902,1930.800049,1440.699951,665.9500122,627.2999878,7021.418945,3330.092041,806.75,1231.050049,11688.34961,1857.599976,10337.65039,7345.75,239.1499939,290.3999939,1635.449951,269.5,34037,334.04953,6063,106.6900024,1563.277954,1659.400024,468.8065491,657.9473267,5479.350098,862.0999756,5204.799805,1329.420044,4899.200195,209.8938141,1444.661987,2765.300049,4564.282227,1984.851318,1794.030396,1670.949951,701.3499756,5637.989258,685.1500244,2855.72876,1262.849976,2088.927246,749.9000244,4947.100098,1470.199951,1928.294189,171.8200073,927.2441406,163.0701294,503.157959,1043.099976,348.7999878,771.5999756,971,1831.300049,1028.150024,1276,3662.25,6401.932129,2757.399902,12289,193.7899933,7891.303223,2533.376709,94.37265015,405.4216614,279.925354,487.4540405,3304.75,110.8099976,329.6087036,550.6164551,1471.349976,1821.25,785.5499878,25573.54297,6698.969727,1851.789795,1218.5,988.4000244,443.3500061,154.2100067,4431.62207,1634.320068,3740.649902,3427.159424,7318.799805,2841.75,11642.65039,123.2099991,621.0499878,438.2831726,270.5734863,277.7000122,1115.849976
17-09-2024,7873.649902,989,2975.199951,1954.400024,1426.599976,666.3499756,623,6998.151855,3307.131348,799.5,1232.099976,11950.2998,1848.699951,10307.73145,7365.5,239.5,284.2999878,1661.75,264.8500061,34720.30078,331.8431091,6111.049805,105.5400009,1572.469238,1671.800049,464.2919312,656.75354,5452.200195,860.8499756,5219.850098,1326.329956,4850.200195,211.7245941,1447.687622,2754.850098,4426.431152,2001.459106,1795.911743,1668.800049,698.9000244,5815.290527,683,2862.103271,1268.099976,2097.004395,750,4933.75,1466.349976,1930.568359,170.5099945,924.6182251,159.728363,499.8600159,1052.75,351.6499939,748.5499878,964.25,1846.650024,1021.200012,1283.400024,3695.199951,6434.124023,2787.649902,12245.75,195.0099945,7792.90918,2530.644043,93.69568634,410.5498352,281.9828796,478.9170532,3269.100098,108.0299988,328.2932129,535.0515137,1472.300049,1819.150024,782.9000244,25391.56836,6749.964844,1854.921021,1220.25,974.9500122,445.1000061,152.8200073,4424.160156,1636.847412,3767.399902,3426.514648,7403.450195,2818.75,11645.65039,124.1299973,649.6500244,441.7203064,270.5734863,270.75,1110.949951
18-09-2024,7785.25,979.9000244,2956.300049,1950.800049,1428.800049,651.7000122,620.0999756,7025.962402,3269.046631,793.4500122,1240.449951,11764.65039,1888.199951,10728.29395,7631.100098,237.8999939,282.8500061,1654.900024,265.2999878,34363.89844,329.5877075,6123.25,105.4499969,1588.654053,1651.599976,462.9613342,651.0331421,5469.149902,860.7000122,5265.200195,1313.560059,4850.350098,209.9998169,1420.65625,2722.699951,4405.730957,1982.756592,1739.224854,1694.800049,698.7999878,5818.753418,685.25,2864.444092,1288.349976,2134.347412,750.6500244,4924.649902,1480.25,1870.848267,168.4499969,897.3186646,157.6994324,499.4662476,1024.849976,346.8999939,750.75,956.7000122,1839.699951,1018.599976,1288.400024,3730.449951,6344.973145,2808.199951,12204.09961,204.1600037,7729.310059,2580.623779,92.60665131,408.4295349,277.9156189,488.4467163,3192.300049,108.75,325.759613,536.2299194,1463.449951,1842.449951,792.75,25031.76367,6726.413086,1825.001343,1200.849976,962.0499878,440.6000061,150.6000061,4267.544434,1591.108276,3725.350098,3333.5896,7336,2784.75,11630.90039,122.9899979,646.7000122,440.2472534,263.832428,275.8500061,1079.949951
19-09-2024,7502.700195,979,2943.149902,1962.949951,1408.199951,649.5999756,608.4000244,7020.320313,3288.213867,776.2000122,1242.699951,11868,1890.400024,10702.35156,7590.350098,235.8500061,272.7000122,1664.849976,257.1499939,34436.85156,318.1634216,6134.5,104.7099991,1594.79834,1637.699951,454.264801,661.2801514,5429.200195,849.2999878,5342.5,1300.51001,4864.899902,203.2355652,1433.254272,2738.949951,4201.361328,1993.529175,1719.421631,1708.5,701.5,5859.04248,684.2000122,2900.20166,1292,2193.727783,755.0999756,4873.549805,1484.75,1872.875122,165.0399933,875.6177368,154.4073944,500.3522339,1002.799988,346.6499939,742.8499756,948.4000244,1871.949951,1000.549988,1303.5,3683.699951,6355.787109,2797.5,12351.5,205.1000061,7889.606445,2617.438232,90.6836853,418.0941772,272.98703,477.1798706,3244,107.25,326.3442993,520.1739502,1469.675049,1840.949951,789.9500122,24887.07227,6711.793457,1834.991211,1215.25,967,439.6000061,149.5399933,4218.44873,1581.147705,3780.949951,3325.949219,7326.149902,2770.600098,11627.5,122.6200027,652.1500244,441.6712341,261.479187,278.8500061,1054.449951
20-09-2024,7695.75,1007.150024,3008.5,2003.949951,1438.699951,665.1500244,616.5499878,7072.646484,3301.29126,788.7000122,1245,11941.7002,1916.800049,11096.47363,7582.450195,235.5,277.3500061,1711.75,266.1499939,35686.75,324.7826538,6210.549805,104.9599991,1602.790771,1638.650024,466.6205444,664.1154175,5450.75,877.5999756,5320.549805,1310.22998,4963.149902,204.4303894,1444.909912,2678.25,4302.181152,2042.903687,1742.73999,1741.199951,711.0999756,5866.066406,694.4000244,2965.790527,1338.449951,2227.680664,768,4903.649902,1480.199951,1884.295166,167.0500031,886.1213989,160.5538483,506.4067078,1009.400024,353.8999939,782.3499756,981.5499878,1904.5,1010.349976,1395.849976,3793.899902,6351.750977,2950.850098,12614.5,202.7700043,8093.383789,2682.372314,92.86174774,418.0941772,273.9440002,478.3710632,3287.100098,108.4100037,332.1423035,530.2396851,1485.925049,1870.25,781.7000122,25096.69531,6818.672852,1854.57312,1216.849976,970.8499756,444.1499939,152.0200043,4207.402344,1607.610107,3797.199951,3431.029297,7465.149902,2815.600098,11798.2998,123.4300003,654.4500122,441.8676453,264.2981567,290.5,1054.599976
23-09-2024,7939.649902,1025.949951,3043.949951,2031.199951,1456.150024,672,622.0499878,7142.697266,3271.841797,835.3499756,1246.800049,12338.9502,1919.949951,11018.8916,7595.100098,244.5,286.2999878,1750.449951,274.2000122,36461.89844,331.5489502,6211.200195,109.3000031,1632.312988,1658.150024,475.7923279,657.6488647,5372.850098,909.6500244,5297.450195,1330.890015,4879.549805,212.3027344,1437.668579,2666.899902,4406.028809,2077.116455,1735.561279,1759.800049,727.5,6039.026855,690.5499878,3016.53833,1321.900024,2268.713379,791.0499878,4930.350098,1465.099976,1875.099854,169.7299957,901.9263916,158.6940002,508.9170837,1021.349976,354.25,792.0499878,982.0999756,1934.699951,1032.849976,1424.849976,3787.699951,6304.908203,3049.800049,12683.09961,207.3399963,8133.27002,2707.809326,92.45948792,422.4333801,282.7485352,487.6029663,3295.350098,111.5100021,332.4346313,532.7437744,1493.375,1920.150024,801.8499756,25911.63477,6924.10498,1851.541382,1211.550049,971.7999878,454.4500122,153.9900055,4191.298828,1592.842651,3820.100098,3430.880371,7623.450195,2845.199951,11962.0498,127.3700027,654.0999756,444.9610596,262.2391052,297,1055.25
24-09-2024,8078.200195,1051.150024,3093.899902,2070.550049,1456.650024,675.25,618.2999878,7111.940918,3242.841553,812.9500122,1239.550049,12443.65039,1904.650024,10777.0498,7554.200195,243.6000061,291.7999878,1756.650024,282.25,36703.30078,332.5785828,6203.149902,109.2900009,1612.781372,1637.550049,479.3089294,652.475647,5375.799805,917,5391.450195,1330.069946,4876.899902,214.5671082,1434.742188,2619.300049,4370.78418,2062.902588,1758.137085,1768.050049,720.7000122,5976.349121,717.8499756,2938.847656,1318.599976,2219.653564,775.7000122,4827.100098,1448.300049,1877.225586,169.8899994,903.4127808,157.8784637,507.2434692,1041.550049,352.4500122,789.2999878,989.7000122,1914.699951,1028.199951,1388.099976,3791.600098,6322.848145,3074.300049,12738.59961,206.1699982,8071.518066,2679.242188,91.69422913,422.1868286,286.5765686,486.3621216,3265.050049,107.8300018,341.1072693,538.4885254,1489.375,1864.349976,798.25,25865.26953,7081.081543,1856.909058,1211.650024,977.2999878,468.75,160.5299988,4194.047852,1622.526001,3784.899902,3444.027832,7621.350098,2868.699951,11761.65039,127.3000031,646.8499756,461.7539063,264.5187683,291.7000122,1051.550049
25-09-2024,8178.350098,1044.199951,3105.100098,2066.75,1452.550049,667.3499756,616.0499878,7123.375,3239.197754,801.0999756,1268.099976,12397.25,1928.5,10686.34961,7623.899902,243.1999969,289.8500061,1760.400024,282.1499939,36961.25,333.2160034,6180.299805,108.4000015,1616.77771,1643.199951,480.2593994,623.7740479,5394.299805,920.4000244,5265.5,1338.290039,4895.25,217.3710938,1418.077148,2662,4357.679199,2056.369385,1764.870117,1779.099976,716.5499878,5939.279297,718.4500122,2937.253906,1323.849976,2261.533936,773.6500244,4782.200195,1439.5,1873.962891,169.8200073,893.0577393,156.0882263,509.5077209,1020.799988,352.7999878,783.9000244,982.6500244,1897.949951,1019,1389.400024,3793.850098,6082.106934,3091.050049,12785.2998,205.4799957,7923.652344,2680.186523,91.16442871,430.076355,285.8587952,479.909729,3256.699951,105.0500031,354.4572754,535.2479248,1493.949951,1863.599976,793.0999756,25857.2832,7162.213867,1859.34436,1189.599976,963.5999756,468.1000061,161.6600037,4197.435547,1588.481812,3737.25,3401.509766,7614.899902,2871.5,11816.2998,127,633.2999878,471.2305603,262.8764343,285.3999939,1063.449951
26-09-2024,8070.399902,1036.699951,3122.649902,2057.850098,1472.599976,665.3499756,625.1500244,7157.726074,3271.442627,792.0999756,1277.099976,12621.65039,1982.800049,10815.2998,7768.399902,245.1499939,290.5,1771.099976,280.6499939,37141.89844,338.4132996,6254.100098,110.1699982,1640.205566,1621.800049,481.4474487,622.5305176,5379.299805,924,5198.049805,1348.880005,4994.25,222.1696625,1410.885376,2745.850098,4337.872559,2016.919678,1766.305786,1783.449951,729.5499878,5903.331543,734.6500244,2974.256836,1329.050049,2251.063965,782.2000122,4867.549805,1452.699951,1878.857056,171.3600006,898.5076904,155.9987183,514.6269531,1028.25,349.8500061,776.4000244,1005.549988,1902.300049,1028.050049,1385.349976,3762.149902,6143.400879,3181.100098,13383.7998,212.9799957,7935.134277,2737.966309,91.66479492,428.5970764,282.5092773,476.9317017,3289.649902,107.2900009,356.1138611,534.3150024,1497.949951,1898.300049,801.8499756,26076.33984,7062.669434,1887.027588,1213.449951,993.1500244,476.0499878,165.6100006,4214.864746,1592.644409,3757.550049,3385.881592,7845.399902,2891.100098,12065,126.9599991,626.8499756,492.7371521,265.6708984,283.8999939,1068
27-09-2024,8133.450195,1010.200012,3130.300049,1981.849976,1456.699951,654.2999878,634,7223.782715,3305.084961,783.75,1273.150024,12666.40039,2010.699951,10543.4502,7756,249.6000061,293.4500122,1734.599976,287.5499878,37976.10156,360.183136,6268.799805,113.0999985,1607.486328,1672.5,490.5242004,629.7432251,5457.899902,914.0499878,5102.299805,1349.97998,5062.600098,228.3461151,1377.505371,2783.149902,4441.968262,2026.14624,1790.614502,1752.650024,730.2000122,5811.534668,747.1500244,2954.485352,1306.599976,2231.768799,789.5,4945.700195,1462.699951,1885.283936,180.0099945,916.4927979,155.9589233,514.5776978,1028.050049,359.1499939,740.2999878,1001.549988,1872.449951,1024.25,1300.400024,3705.649902,6115.544922,3183.649902,13495.59961,215.1000061,8157.831543,2728.22876,93.53870392,430.8652649,284.4232788,490.233551,3363.449951,109.2200012,345.1999817,550.1254883,1526.175049,1882.650024,802.6500244,26200.91602,7280.17041,1937.026123,1201.550049,993,485.5,166.5500031,4230.771973,1594.92395,3816.699951,3455.637451,7833.700195,2949.699951,11952.2998,123.5100021,608.5499878,503.7850647,265.6218567,278.1499939,1075.949951
30-09-2024,8055,1009.650024,3135.850098,1902.699951,1448.199951,656.1500244,632.5499878,7188.981934,3323.403564,786.5,1232.199951,12345.9502,1973.400024,10494.7002,7703,247.8000031,285.1000061,1709.550049,279.7000122,37678.89844,362.7818298,6338.149902,111.3300018,1606.487305,1654.099976,484.8690491,621.9833374,5443.350098,895.1500244,5096.299805,1350.319946,5026.25,231.5355225,1382.217163,2795.550049,4388.853027,2007.792969,1778.435303,1732.050049,718,5572.580078,756.2000122,2946.566895,1273,2168.200684,780.1500244,4787.450195,1447.599976,1854.484619,180.1499939,920.1096191,157.8585663,510.0984192,1039.650024,350.6000061,733.0499878,1030.050049,1853.949951,1006.950012,1234.400024,3675.550049,6223.432129,3094.899902,13238,211.3899994,8087.892578,2672.833496,93.15607452,437.0782776,284.8060913,484.4760132,3359.399902,107.2099991,343.8357544,544.5279541,1476.574951,1844,787.9000244,26261.80859,7235.063477,1915.157959,1196.949951,974.6500244,482.6000061,168.5500031,4191.298828,1563.15918,3823.949951,3370.253662,7574.649902,2839.850098,11802,122.7699966,606.2999878,503.4413757,265.4502869,273.2999878,1068.550049
01-10-2024,8268.099609,1040.099976,3186.100098,1884.949951,1467.5,653.2000122,632.4500122,7143.246582,3271.742188,786.4500122,1226.650024,12157.4502,1975.25,10605.7002,7703,248.9100037,283.9500122,1698.699951,280.4500122,37841.19922,361.1147461,6446.049805,110.4899979,1580.361816,1664.849976,483.3008423,615.8152466,5423.799805,913.75,4954.350098,1349.819946,4972.649902,231.0248413,1377.108521,2801.149902,4394.26416,1994.726196,1798.634766,1726.199951,710.2000122,5609.357422,761.5499878,2912.154053,1274.400024,2147.759033,767.2000122,4905.25,1409.699951,1882.910889,179.0599976,922.6859741,154.4969025,508.1787109,1035.349976,351,723.4500122,1027.300049,1879.400024,1000.049988,1221.050049,3653.5,6252.43457,3165.5,13166,210.75,8182.991699,2689.824707,93.25418854,434.0211182,279.3989868,490.48172,3340.149902,105.2099991,341.8380737,546.7866211,1464.824951,1834.199951,796.9500122,26475.77344,7496.224121,1908.448364,1196.25,965.2000122,481.25,167.0299988,4210.348145,1610.930176,3775.949951,3343.809814,7612.700195,2838.649902,11837.15039,121.8600006,612.25,506.8785095,268.048645,274.1499939,1080.349976
03-10-2024,8110.299805,1015.849976,3116,1807.800049,1425.199951,644.75,617.4500122,6896.196289,3143.911133,772.25,1175.699951,11806.4502,1913.400024,10519.09961,7433.850098,245.0599976,278.7000122,1673.449951,268.9500122,37122.80078,342.0906677,6331.75,107.9599991,1514.823608,1656.550049,477.4556274,577.2149048,5430.299805,864.8499756,4942.600098,1347.130005,4782.5,231.545166,1337.578369,2766.149902,4236.755371,1967.894409,1761.058105,1682,702.25,5524.145508,747.0999756,2881.874512,1256.349976,2129.112549,757.4500122,4716.850098,1387.75,1872.084229,171.3300018,878.3427734,150.7772064,504.7823181,1051.050049,345.6000061,708.5999756,1039.099976,1822.800049,967.3499756,1175.849976,3497.649902,6163.134766,3129.850098,12647.34961,203.9199982,8110.156738,2657.82959,91.20367432,429.3367004,279.4946899,464.1261292,3299.800049,105.0599976,335.3579712,528.0301514,1406.974976,1805.550049,794.0999756,26212.19531,7331.264648,1899.402954,1152.75,925.7000122,471.7999878,166.9799957,4156.195313,1589.770264,3674.949951,3365.887451,7487.899902,2725.600098,11724.7998,118.9800034,587.75,502.5575256,259.9103699,269,1069.050049
04-10-2024,7930.399902,962.75,3110.649902,1801.199951,1413.699951,642.0999756,610.7000122,6764.033203,3067.242432,763.4000244,1178.400024,11774.40039,1884.550049,10368.34961,7211.350098,250.5899963,277.2000122,1640.900024,267.6000061,36734.5,333.6572876,6206,107.6200027,1495.991333,1623.300049,472.5608215,569.5047607,5425.549805,844.8499756,4737.549805,1326.650024,4706.799805,221.8035126,1332.469727,2745.100098,4226.032715,1929.54187,1759.127197,1657.650024,708.7999878,5385.71875,747.9000244,2837.451416,1239.75,2120.537109,755.75,4609.350098,1382.849976,1896.555542,168.6499939,864.8168335,151.2446594,495.7252808,1021.099976,338.7999878,699.5,1033.75,1809,971.1500244,1173.25,3493.949951,6093.618652,3017.449951,12605.75,200.9199982,8185.6875,2581.617432,91.40970612,424.5043945,282.5571289,459.9569092,3208.800049,105.8499985,330.1933899,514.6255493,1386.525024,1798.099976,796.6500244,25987.59766,7231.919922,1898.607788,1130.400024,930.75,466.6499939,166.75,4175.342773,1602.059814,3670.100098,3446.657471,7353.299805,2687.5,11450.25,118.8600006,578.9000244,499.5623169,261.57724,275.2999878,1057.349976
