Stock A,Stock B,Correlation,Lag,Category
BAJAJHLDNG.NS,TORNTPHARM.NS,0.8655824070641498,-18,Positive
BAJAJHLDNG.NS,PNB.NS,-0.9225762726570398,9,Negative
BAJAJHLDNG.NS,BEL.NS,0.6287718985416192,-20,Positive
BAJAJHLDNG.NS,TECHM.NS,0.9323607964637913,-11,Positive
BAJAJHLDNG.NS,LICI.NS,-0.6211090611644903,20,Negative
BAJAJHLDNG.NS,CIPLA.NS,0.39304616100515044,-20,No Correlation
BAJAJHLDNG.NS,NHPC.NS,-0.8276452598324411,20,Negative
BAJAJHLDNG.NS,JIOFIN.NS,-0.7527373718202848,20,Negative
BAJAJHLDNG.NS,TATAMOTORS.NS,-0.7174461225143759,20,Negative
BAJAJHLDNG.NS,DABUR.NS,-0.3582379683305092,20,No Correlation
BAJAJHLDNG.NS,ONGC.NS,-0.3709523144620719,20,No Correlation
BAJAJHLDNG.NS,IRFC.NS,-0.6111235305422604,20,Negative
BAJAJHLDNG.NS,DIVISLAB.NS,0.9172497619548358,-20,Positive
BAJAJHLDNG.NS,GAIL.NS,-0.418779624691716,20,No Correlation
BAJAJHLDNG.NS,LTIM.NS,0.8348556793107225,-10,Positive
BAJAJHLDNG.NS,IRCTC.NS,-0.919209774222135,20,Negative
BAJAJHLDNG.NS,ADANIGREEN.NS,-0.7218250734096423,6,Negative
BAJAJHLDNG.NS,VEDL.NS,0.6317685427827868,-20,Positive
BAJAJHLDNG.NS,EICHERMOT.NS,0.7241120672574218,-20,Positive
BAJAJHLDNG.NS,CANBK.NS,-0.8869706405945524,10,Negative
BAJAJHLDNG.NS,IOC.NS,-0.7248598511256096,20,Negative
BAJAJHLDNG.NS,GRASIM.NS,0.513885254077704,-19,Positive
BAJAJHLDNG.NS,TVSMOTOR.NS,0.63769107792758,-11,Positive
BAJAJHLDNG.NS,HEROMOTOCO.NS,-0.47086636527646525,20,No Correlation
BAJAJHLDNG.NS,MOTHERSON.NS,0.5222456324273725,-20,Positive
BAJAJHLDNG.NS,DLF.NS,-0.5568924079209472,-20,Negative
BAJAJHLDNG.NS,BPCL.NS,-0.3135194942233141,20,No Correlation
BAJAJHLDNG.NS,JSWENERGY.NS,0.39300313039652535,-20,No Correlation
BAJAJHLDNG.NS,BAJAJ-AUTO.NS,0.25570254595715247,-20,No Correlation
BAJAJHLDNG.NS,M&M.NS,0.8343844317065844,-20,Positive
BAJAJHLDNG.NS,TRENT.NS,0.7923751006609975,-15,Positive
BAJAJHLDNG.NS,TATAPOWER.NS,-0.5138111786384651,20,Negative
BAJAJHLDNG.NS,ABB.NS,-0.4827069545865282,20,No Correlation
BAJAJHLDNG.NS,SIEMENS.NS,0.46351516194609427,-20,No Correlation
BAJAJHLDNG.NS,BHEL.NS,-0.7859508829105449,20,Negative
BAJAJHLDNG.NS,ULTRACEMCO.NS,0.7597787772032026,-11,Positive
BAJAJHLDNG.NS,HAVELLS.NS,-0.30850283281826407,20,No Correlation
BAJAJHLDNG.NS,VBL.NS,-0.34559494703709237,20,No Correlation
CHOLAFIN.NS,BAJAJFINSV.NS,0.6099393699159689,0,Positive
CHOLAFIN.NS,BAJFINANCE.NS,0.4175208593681711,-1,No Correlation
CHOLAFIN.NS,INDUSINDBK.NS,0.2081347255648442,-17,No Correlation
CHOLAFIN.NS,HINDALCO.NS,0.7747649145515865,8,Positive
CHOLAFIN.NS,COALINDIA.NS,0.5812476770527095,-17,Positive
CHOLAFIN.NS,HDFCBANK.NS,0.43999102044279875,0,No Correlation
CHOLAFIN.NS,SUNPHARMA.NS,0.5972965992465286,20,Positive
CHOLAFIN.NS,ZOMATO.NS,0.5736785685785987,20,Positive
CHOLAFIN.NS,AXISBANK.NS,0.5779993129549593,0,Positive
CHOLAFIN.NS,JSWSTEEL.NS,0.6790413625609538,1,Positive
CHOLAFIN.NS,ICICIGI.NS,0.7426290262880489,2,Positive
CHOLAFIN.NS,NAUKRI.NS,0.5122722265155759,14,Positive
CHOLAFIN.NS,NESTLEIND.NS,0.2820781391329452,-4,No Correlation
CHOLAFIN.NS,RELIANCE.NS,0.3750765722571309,-20,No Correlation
CHOLAFIN.NS,INDIGO.NS,0.8401638646278359,-2,Positive
CHOLAFIN.NS,BHARTIARTL.NS,0.6351131872371054,9,Positive
CHOLAFIN.NS,ICICIBANK.NS,0.5307262012550767,20,Positive
CHOLAFIN.NS,WIPRO.NS,0.20312704888866548,20,No Correlation
CHOLAFIN.NS,POWERGRID.NS,0.6499403671303536,9,Positive
CHOLAFIN.NS,TITAN.NS,-0.16374057697973787,20,No Correlation
CHOLAFIN.NS,ATGL.NS,-0.27065859983869617,20,No Correlation
CHOLAFIN.NS,SHREECEM.NS,0.2561175824639737,0,No Correlation
CHOLAFIN.NS,ADANIPORTS.NS,0.5379805090697014,-20,Positive
CHOLAFIN.NS,SBILIFE.NS,0.6949900213606449,5,Positive
CHOLAFIN.NS,DRREDDY.NS,0.5703396962025377,17,Positive
CHOLAFIN.NS,TATACONSUM.NS,0.39596257572475657,-17,No Correlation
CHOLAFIN.NS,INFY.NS,0.5761693645099597,20,Positive
CHOLAFIN.NS,BRITANNIA.NS,0.8191131878690582,10,Positive
CHOLAFIN.NS,ZYDUSLIFE.NS,0.7028981054148655,-20,Positive
CHOLAFIN.NS,ADANIENT.NS,0.22114508361037308,-20,No Correlation
CHOLAFIN.NS,HAL.NS,0.6181076006107193,-12,Positive
CHOLAFIN.NS,ADANIENSOL.NS,0.2964851000612189,-20,No Correlation
CHOLAFIN.NS,LODHA.NS,0.345099395763447,-2,No Correlation
CHOLAFIN.NS,TCS.NS,0.44159671785726246,20,No Correlation
CHOLAFIN.NS,JINDALSTEL.NS,0.619144639116592,0,Positive
CHOLAFIN.NS,ITC.NS,0.7076735786991979,16,Positive
CHOLAFIN.NS,TATASTEEL.NS,0.2535359555373265,0,No Correlation
CHOLAFIN.NS,HINDUNILVR.NS,0.7978124229136984,3,Positive
CHOLAFIN.NS,HDFCLIFE.NS,0.7524244426212073,20,Positive
CHOLAFIN.NS,BANKBARODA.NS,-0.23951816208034313,-9,No Correlation
CHOLAFIN.NS,PFC.NS,0.6026200461134592,-14,Positive
CHOLAFIN.NS,DMART.NS,0.6275512910476095,-17,Positive
CHOLAFIN.NS,SBIN.NS,0.31276906630390794,15,No Correlation
CHOLAFIN.NS,GODREJCP.NS,0.6491150639492699,-20,Positive
CHOLAFIN.NS,UNITDSPR.NS,0.5785460977700297,17,Positive
